ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	AVG_REPS_PERIODICITY	REPS_SCATTER	TP_0_REP_1	TP_3_REP_1	TP_6_REP_1	TP_9_REP_1	TP_12_REP_1	TP_15_REP_1	TP_18_REP_1	TP_21_REP_1	TP_24_REP_1
VNG0001H	0.9497	0.99063829787234	24.7276005633218	6.77036769567903	0.163926603038725	0.00246501865237458	0	0.806469	0.751502	0.840283	0.701894	0.785669	0.812440	0.483187	0.799088	0.601196
VNG0002G	0.2669	0.778840579710145	25.065853824318	13.6133813907829	0.177760764006489	0.197535680963499	0	0.318060	0.566539	0.490022	0.510381	0.621227	0.829435	0.484401	0.588286	0.566556
VNG0003C	0.0558	0.631079136690647	24.5688473804972	22.757607505127	0.138807244429192	0.791556866452658	0	0.743705	0.537660	0.565701	0.536346	0.476668	0.662797	0.513190	0.714445	0.751045
VNG0005H	0.6256	0.94935	25.5711134187426	7.05686998843379	0.143781710264261	0.0241482110537592	0	0.975992	0.885373	1.065441	0.918540	0.903070	0.962094	0.891474	0.686763	0.823407
VNG0006G	0.173	0.722871794871795	23.5775766262783	1.104922022316	0.268473611854292	0.374874199768156	0	0.988830	1.021490	0.835372	0.650697	0.661495	0.952187	0.561724	0.879163	1.214589
VNG0008G	0.9291	0.989477351916376	23.9145959551627	21.1934154247272	0.217206482752297	0.00327161854161351	0	1.031057	0.983040	0.740784	0.885561	0.888394	1.246248	0.686648	0.896707	0.924427
VNG0009G	0.574	0.935234215885947	25.3379482714052	3.11918312981903	0.245121769312075	0.0310987541879519	0	1.436925	1.254898	1.251808	1.140880	1.309201	1.135390	0.780425	1.118078	1.243766
VNG0011C	0.7486	0.975511022044088	24.2031512982655	21.5836984407127	0.186279766400135	0.0128175642481011	0	1.325097	1.091480	1.004781	1.117290	1.294978	1.041556	0.961198	0.905610	1.104567
VNG0013C	0.7781	0.975511022044088	23.587376824932	7.63847999369868	0.0882076366330905	0.0107865831093588	0	0.379920	0.282996	0.504597	0.415231	0.340681	0.423230	0.364770	0.440285	0.398008
VNG0014C	0.7773	0.975511022044088	23.0755180000903	12.8352086347091	0.592829949883424	0.0108359782206154	0	2.910037	1.940711	2.911574	2.906012	3.180019	3.436854	2.325631	3.154831	2.603849
VNG0015H	0.0189	0.533647058823529	25.8667967865212	25.6206118084768	0.220259097607534	0.928201597093175	0	1.474975	1.228908	1.146440	0.957736	1.055161	1.006231	1.123055	1.107087	1.367653
VNG0016H	0.5935	0.944741721854305	25.1921286852688	7.79431148700757	0.25221672632784	0.0283063234971946	0	1.120996	1.635817	1.505668	1.402312	1.452349	1.285556	1.383192	1.464691	1.053352
VNG0017H	0.1795	0.726378737541528	24.7235876002274	10.8548087543341	1.23043045739655	0.36047220793801	0	3.239184	2.342939	4.680958	4.723520	3.849852	3.864647	4.366820	2.924705	2.218339
VNG0018H	0.6657	0.959013505578391	23.492152007779	10.9182286414005	0.530546641543691	0.0199202971635113	0	3.342383	2.384158	3.481558	3.077872	3.518104	3.252260	2.488711	2.839295	2.880251
VNG0019H	0.4582	0.882568218298555	23.7418795257636	8.5863893117268	0.1006946115917	0.0604708068568912	0	0.333380	0.189486	0.405022	0.391023	0.300467	0.245366	0.316142	0.213352	0.276304
VNG0020H	0.4912	0.906646706586826	25.155621497888	18.9652967502896	0.665278933582026	0.0499622711123347	0	3.058190	2.970084	3.331811	3.061837	3.605637	3.343283	2.146132	3.781251	3.534664
VNG0021H	0.0617	0.631079136690647	23.5286315430342	3.33377114414132	0.508891505919846	0.764987153237492	0	1.637521	1.574243	1.587235	1.602105	1.209524	1.349180	1.046833	1.353387	2.375020
VNG0022H	0.2982	0.804927211646137	24.645048006808	15.6374260559498	0.925749382728427	0.164551459336536	0	2.607512	2.637940	3.420868	3.302745	3.019237	2.774947	3.414537	4.808814	2.796042
VNG0023H	0.9349	0.989477351916376	24.2902756675814	22.5932121253453	0.728818752423444	0.00304091697984114	0	2.507266	3.206969	3.491777	2.478043	3.331120	3.436854	2.396749	3.599009	3.956556
VNG0024H	0.613	0.944759461193073	24.3776955770079	8.98300845301469	0.722603664951386	0.0256524121492024	0	2.306103	2.731575	3.322060	3.022114	3.119811	3.320292	2.098192	3.806237	2.627131
VNG0025H	0.3495	0.829519136408243	23.1136044694571	21.6535631714348	0.843251678577768	0.11959364344498	0	1.603638	1.552431	1.170204	0.779186	1.253232	0.705266	2.623418	1.166982	2.291940
VNG0026C	0.1449	0.714122448979592	26.6641806292656	7.31673679865631	0.152533812475235	0.464145478945268	0	1.120996	1.412903	1.208546	1.195793	1.280911	1.155148	1.026021	1.118078	1.098032
VNG0027H	0.2622	0.77640146878825	26.1132904599367	14.5137792084549	0.649742096909296	0.202375281620892	0	2.917652	3.274792	3.926104	4.070185	3.695347	4.375781	4.009596	4.257177	3.360786
VNG0028C	0.3477	0.829519136408243	24.1342004270157	1.46833089346444	2.47217060430256	0.120874887258364	0	1.241284	1.190930	0.872918	0.977957	1.049414	0.962094	6.707778	0.834040	0.932692
VNG0029H	0.7824	0.975511022044088	23.7779104950311	7.72451411577165	1.46264879386291	0.0105471293145438	0	3.681741	2.980462	4.934539	3.883272	3.527724	4.886606	3.143093	6.299587	4.003796
VNG0030H	0.0171	0.526153846153846	24.9820948903372	11.8291676145958	0.389939453534743	0.934554987082698	0	2.044873	2.231277	2.427779	2.376627	2.766609	2.476306	2.234080	2.232585	1.678393
VNG0031H	0.2484	0.77640146878825	25.241327583292	22.7554763800064	0.42661190958916	0.223153537618039	0	2.429852	1.913822	1.707903	1.898525	1.882493	2.149642	1.472773	2.232585	2.439300
VNG0032H	0.1745	0.722871794871795	23.5349264408382	9.90076341890109	0.53069140375004	0.370739011744626	0	1.925574	1.488794	2.289557	2.701087	2.487122	2.112875	1.782323	2.345636	1.658590
VNG0033H	0.4363	0.865268373245252	25.5963059766036	17.7994182832529	1.35338114999383	0.0690091101226974	0	2.761833	3.032897	3.226107	3.534803	3.615496	4.672259	3.296628	5.956610	3.991933
VNG0034H	0.7426	0.975511022044088	24.8279140509322	17.8689545540675	0.781518359159341	0.0133082409754041	0	2.834967	3.032897	3.087347	3.954918	2.945941	3.252260	2.779333	4.443385	3.534664
VNG0035C	0.4018	0.84565445026178	24.1991749818745	24.1723686442064	0.416709580123855	0.0852975402976325	0	1.900574	1.422794	1.510088	1.477507	2.235868	1.263567	1.166147	1.513728	1.586387
VNG0037H	0.7742	0.975511022044088	25.078769987877	8.01629635290096	0.127467822401166	0.011041142084849	0	0.552084	0.698423	0.670523	0.580059	0.619533	0.601759	0.686648	0.519089	0.401567
VNG0038H	0.8336	0.978664122137405	24.0376474882929	4.14499924464954	0.10546112352259	0.00746898483116014	0	0.536438	0.464392	0.547753	0.489493	0.411317	0.451906	0.636840	0.426022	0.403957
VNG0039H	0.5619	0.924938271604938	22.6718740790934	18.6430559154334	0.163198993749431	0.0329401717570068	0	1.001837	1.146102	0.904165	0.904258	1.012814	1.155148	1.189801	0.999646	1.179079
VNG0040C	0.7839	0.975511022044088	25.7891205653562	21.7561973011369	0.16769976925269	0.0104317139087301	0	0.601813	0.605357	0.668561	0.556319	0.617844	0.779488	0.483187	0.702778	0.905424
VNG0041C	0.6904	0.959311926605505	23.7522823416525	21.4783296384279	0.183252906326515	0.0174160460855051	0	0.510450	0.907257	0.639805	0.543395	0.798647	0.776803	0.709424	0.760575	0.881564
VNG0042G	0.7831	0.975511022044088	24.7643245086616	3.82780332245816	0.315310259631859	0.0104933261703484	0	1.381683	1.224629	1.315760	1.380509	1.129709	1.045157	1.521625	1.121766	0.744389
VNG0043H	0.742	0.975511022044088	23.7659929868788	15.4406595731063	0.0703429824805185	0.0133674702071537	0	0.480670	0.457958	0.478666	0.499828	0.484542	0.563574	0.448137	0.586352	0.429930
VNG0045C	0.2577	0.77640146878825	24.9593599125103	24.1616081118616	0.398379927393288	0.209503782692198	0	2.240749	1.336211	1.505668	1.296634	1.538067	1.276715	1.260513	1.455076	1.688383
VNG0046G	0.5792	0.937343223196224	22.6483350113315	13.1624563930131	0.0836986889888991	0.0302798763551075	0	0.843108	1.017933	0.917513	0.950261	1.040852	0.929464	1.013224	0.896707	0.916234
VNG0047G	0.0287	0.590322580645161	24.5702160247106	2.46770175132484	0.139083497958396	0.896649602128625	0	0.718861	0.622486	0.615886	0.645618	0.549394	0.506405	0.496714	0.558092	0.820967
VNG0049H	0.3957	0.843087843833185	24.0158703376294	11.4992699640957	0.350326717738504	0.089237754933521	0	1.162773	1.723681	1.311910	1.618929	2.048787	1.625505	1.352294	1.704253	1.351516
VNG0050C	0.556	0.924938271604938	21.9055202051402	6.69528093377907	0.608595153346813	0.034242802637159	0	2.398306	2.177458	2.778189	2.617748	2.037628	2.598862	1.379724	2.361136	2.557901
VNG0051G	0.1522	0.72043795620438	25.9340090682836	6.20908991472246	0.304623553892725	0.442141486489259	0	0.609729	1.122365	0.678431	0.640580	0.798647	0.397744	0.532881	0.444656	0.458932
VNG0053H	0.3243	0.822784810126582	23.3583177345829	0.0420064060912564	1.26989337236866	0.139844668556066	0	1.039172	0.837316	0.488588	0.432949	0.741883	0.347666	3.572352	0.638768	0.735606
VNG0054H	0.6767	0.959013505578391	26.3231892106607	21.0341742579868	0.875211069036934	0.018604669706343	0	2.805484	2.451623	2.620017	3.234455	3.358521	2.882292	2.663228	4.487500	3.761924
VNG0055H	0.866	0.979453345900094	23.0547125622078	6.78538892333403	1.5828740596288	0.00588444478957392	0	3.213886	2.574312	5.564611	3.590630	3.322036	3.218769	2.765415	5.558602	3.340900
VNG0057H	0.3569	0.83082284607938	23.0622374017424	21.9863590241259	1.15268260725664	0.114293413064028	0	2.246613	2.750697	2.090702	1.943679	2.420125	1.992505	4.708357	1.790551	2.754866
VNG0058H	0.622	0.947208121827411	25.4958476356349	23.0124192449936	0.190691670839548	0.0245145069422732	0	0.798082	0.592819	0.636066	0.583097	0.663304	0.776803	0.613307	0.317795	0.762271
VNG0060G	0.0478	0.631079136690647	24.7929356081412	9.01599633808759	0.202285327217731	0.821861703403468	0	1.118070	1.313110	1.266570	1.276474	1.500728	1.167167	1.123055	0.973655	1.124409
VNG0061C	0.7432	0.975511022044088	25.6441420691607	7.39460606703435	0.42583552884045	0.0132300220215348	0	2.143371	1.383641	1.897960	1.589601	1.589302	1.538199	1.603986	1.140389	1.210991
VNG0062G	0.1168	0.688038740920097	22.2665305501674	13.9894040176713	1.52753910632028	0.556121590012587	0	3.672131	2.088200	2.456409	3.571924	4.829200	3.320292	4.344952	2.521880	1.144606
VNG0063G	0.1691	0.722871794871795	26.0578361871581	0.0165761879260219	0.448860679527685	0.385971283378847	0	1.827507	1.317698	0.790124	0.977957	1.029545	1.074408	0.686648	0.954605	1.323734
VNG0064G	0.0111	0.484	24.5250860218153	7.06120713769933	0.221838280486905	0.956915401868855	0	2.348682	2.574312	2.492672	2.536979	2.528206	2.295290	2.119365	2.203370	2.382078
VNG0065G	0.5337	0.917485714285714	26.6662612842268	0.660304594105116	0.30987923849099	0.0390706317821249	0	1.554124	1.250528	1.136404	1.102795	1.413227	1.013199	0.937370	0.899665	1.434150
VNG0066H	0.7091	0.963663086489542	24.383805600061	9.36137396421996	0.213690804717114	0.015893012327719	0	0.505142	0.676839	0.628652	0.615970	0.772901	0.508155	0.907276	0.502274	0.376190
VNG0067H	0.9183	0.989477351916376	23.2673876295901	11.6049928474516	0.13299240968764	0.00371014196573819	0	1.150680	0.852047	0.975760	0.985649	0.974826	0.916724	1.084274	0.820419	0.927174
VNG0068H	0.1592	0.72043795620438	24.2965648406296	17.8458722007402	0.406775227444297	0.416409108806102	0	1.147677	1.514986	1.354895	1.102795	1.593648	1.480911	2.010541	1.732546	1.273644
VNG0069H	0.773	0.975511022044088	24.4495081693838	3.33112250545571	0.193557394418962	0.011121103417485	0	0.973445	0.910427	0.953147	0.892527	0.743911	0.894848	1.018323	0.753098	0.564878
VNG0070H	0.5182	0.907712418300654	23.2230498189741	21.767861861312	0.166857155399733	0.0423777239154265	0	0.620987	0.754128	0.612286	0.559233	0.717966	0.561633	0.956384	0.605983	0.595868
VNG0072H	0.6804	0.959013505578391	24.47642274705	16.8276222498437	0.275736176837314	0.0182535005896522	0	1.582819	1.122365	1.034667	1.071564	1.126628	1.303421	1.005623	0.902632	1.193157
VNG0073C	0.8429	0.978664122137405	23.1993168754521	7.41324712072123	0.769817137223803	0.00696310899941048	0	2.872256	2.073683	3.801545	3.045886	2.774174	3.354839	2.146132	3.113547	3.065436
VNG0075H	0.3459	0.827676969092722	25.4712377521637	23.140688792068	0.480609450613223	0.122137892639819	0	1.221971	1.216116	1.197966	0.947783	1.219473	1.281128	0.880355	1.445524	2.153483
VNG0076H	0.8423	0.978664122137405	21.8992441222772	6.11534878306996	0.966696733196326	0.00699989092764131	0	3.197131	2.262626	4.102561	3.685641	2.945941	2.952755	2.427019	4.105724	3.598157
VNG0077H	0.0406	0.631079136690647	23.874872074684	3.71442387101667	0.143259709207111	0.853700963161683	0	0.893006	0.783624	0.783207	0.860483	0.663304	0.702837	0.662937	0.686763	0.943828
VNG0079H	0.1951	0.737196261682243	24.2769539058255	8.87236392187645	0.610046386221463	0.318280733453407	0	2.704687	2.185066	3.245073	3.006370	2.843198	2.408887	2.250967	2.392443	1.786305
VNG0080H	0.1926	0.737196261682243	25.6320082956898	1.00701429636083	0.186545950655231	0.325439722932419	0	1.440686	1.294917	1.190964	1.259914	1.170533	1.119828	1.229267	1.026331	1.464250
VNG0081G	0.5801	0.938167115902965	24.7775930886344	9.79839680844927	0.281195644691041	0.0301947533024259	0	2.513828	2.426103	2.581901	2.617748	2.626730	2.425568	2.656551	2.160262	2.053633
VNG0084G	0.0246	0.582857142857143	24.8655538532919	2.30816909558111	0.237778999136552	0.908130533439784	0	1.659060	1.442784	1.550451	1.465976	1.280911	1.272317	1.302325	1.283924	1.754784
VNG0085G	0.6111	0.944759461193073	25.0588644282972	0.220479614944781	0.243088996193096	0.025900545394748	0	1.455826	1.514986	1.184004	1.137904	1.273934	1.465661	0.930338	1.258804	1.379882
VNG0086G	0.3163	0.816463022508039	25.0740774987171	24.970188219281	0.658951041326549	0.147339584286201	0	1.414568	1.457960	1.432486	1.276474	1.049414	1.470727	1.238558	1.508751	2.821043
VNG0089G	0.3398	0.82704	22.7604940228901	21.0672923804344	0.188115096068204	0.12653351748959	0	1.274154	1.463054	1.103580	0.972862	1.219473	1.143252	1.325410	1.155510	1.277429
VNG0090G	0.3427	0.82704	23.0856024363947	21.4554367036257	0.389946585575881	0.124096673569317	0	1.247790	1.483610	1.266570	1.131976	1.206226	1.312447	2.114052	1.234176	1.455586
VNG0091C	0.9863	0.99542472666106	24.3356510633461	4.25837845540143	0.295746925765869	0.00101284574756073	0	1.930613	1.437760	1.758701	1.443183	1.806943	1.372658	1.556392	1.513728	1.308115
VNG0094C	0.3781	0.837035681610247	22.4696514388751	18.1048681491735	0.109272855565217	0.100492194777661	0	0.569673	0.419716	0.570697	0.490773	0.458790	0.571407	0.656314	0.541794	0.448166
VNG0095G	0.2533	0.77640146878825	23.7718569421442	12.5720857647993	0.158587817174096	0.216679778726999	0	0.269774	0.365058	0.437092	0.422892	0.518776	0.380297	0.632062	0.342800	0.223816
VNG0096C	0.8757	0.98253152732368	23.3042745090287	21.733873066719	0.149420359686508	0.00547218878488686	0	0.895343	0.772767	0.785506	0.689179	0.706299	0.835179	0.514480	0.809684	0.647490
VNG0097G	0.5866	0.941069518716578	23.0733430369298	14.1352285426046	0.112700426055944	0.0292008810324702	0	0.483189	0.578520	0.498715	0.556319	0.614479	0.508155	0.683210	0.524243	0.382948
VNG0098G	0.688	0.959311926605505	25.8034241483193	21.2869427868384	0.402542043498067	0.0175747262494011	0	1.132777	1.057748	0.998909	0.785315	1.126628	1.496320	0.753476	1.275496	1.663519
VNG0099G	0.3912	0.840858676207513	24.763431196752	9.91332089300003	0.128498831983902	0.0918462519292556	0	0.332510	0.358747	0.412207	0.458554	0.458790	0.300764	0.439228	0.318843	0.154457
VNG0101G	0.8588	0.979453345900094	25.1639814942736	17.4549952253968	0.0344404363273904	0.00622848562336931	0	0.054923	0.029217	0.072493	0.059331	0.066010	0.053393	0.111832	0.066499	0.100749
VNG0102C	0.2643	0.77640146878825	24.5983795066534	17.1823355668744	0.0767383108610704	0.199718091654891	0	0.767400	0.794634	0.749520	0.682016	0.838883	0.846785	0.826808	0.796461	0.850726
VNG0104G	0.0032	0.333913043478261	25.164780789625	23.0983489149493	0.241322036355355	0.983485782266766	0	1.725392	1.437760	1.445137	1.214679	1.219473	1.475810	1.529283	1.569567	1.728942
VNG0105H	0.7547	0.975511022044088	24.8032655214521	1.1823183647134	0.220906601724886	0.0123399177621645	0	1.940731	2.002600	1.620136	1.778527	2.037628	1.619906	1.665531	1.749748	1.975924
VNG0106G	0.8071	0.975511022044088	24.1732873705576	11.6329130315972	0.104029217492886	0.0089784482163099	0	0.802264	0.695992	0.860219	0.871793	0.843477	0.923072	0.770691	0.801724	0.966501
VNG0107G	0.8538	0.978664122137405	23.7869205988981	4.91867878721392	0.368899992148923	0.00647086414885895	0	0.965842	1.509711	1.270288	1.152861	1.683103	1.203981	0.946830	1.469523	1.553776
VNG0108G	0.2466	0.77640146878825	25.0437357589233	0.551695486117307	0.16446369662245	0.226222004389486	0	1.228375	1.032235	1.028619	1.126078	1.023938	0.985614	0.802274	1.074756	1.203825
VNG0110C	0.7415	0.975511022044088	22.6633770471002	4.34178375246219	0.45880409756326	0.0133976266162205	0	1.221971	2.044952	1.233597	1.296634	1.611150	1.229166	1.005623	1.469523	1.807633
VNG0112H	0.4543	0.877874396135266	25.8596418875825	1.94820032912418	0.398220472353914	0.0619670108600048	0	1.720889	1.437760	1.555002	1.102795	1.440500	0.861521	1.195789	0.967263	1.595829
VNG0113H	0.9766	0.992413209144792	23.4157692498514	15.129938427121	0.295935483049828	0.00144005368219419	0	1.775716	2.477411	1.763864	2.031920	2.065640	2.020195	1.931393	2.217929	2.005457
VNG0115G	0.0504	0.631079136690647	24.7391515513328	24.4353289684812	0.188564651660509	0.812973881041243	0	1.270828	0.955988	0.975760	0.928186	0.792131	1.016701	0.854233	0.999646	1.161715
VNG0116H	0.3398	0.82704	24.3053015222767	3.91734240515076	1.36421924448038	0.126442377128093	0	2.110022	3.402880	2.753868	2.016062	2.163790	1.827835	4.889016	1.826281	2.439300
VNG0117H	0.6901	0.959311926605505	24.7781824272193	17.271165576968	0.836420484326156	0.0174379810860191	0	3.247661	2.684349	4.653599	3.159315	3.358521	3.811675	4.205457	3.314581	3.214481
VNG0118H	0.7809	0.975511022044088	23.8987384969943	5.80853252739831	0.3825144805935	0.0105907742308846	0	2.481191	2.939167	2.729760	2.433151	2.535120	2.823235	2.597209	1.996100	2.565503
VNG0119H	0.0597	0.631079136690647	24.2444498618892	2.84932409398785	0.313420999450207	0.773218790882963	0	1.039172	0.849080	0.925616	0.849319	0.798647	0.544460	0.638440	0.671113	1.323734
VNG0120H	0.2383	0.77140562248996	23.2651300556197	2.58465905293927	0.372770417362268	0.236820478021225	0	1.332041	1.579743	1.129762	1.017029	1.309201	0.897941	1.186818	1.033113	1.775735
VNG0121H	0.749	0.975511022044088	24.4236387105926	22.7839337285818	0.632114262108612	0.0127966082322198	0	2.050224	2.460189	1.977459	2.152087	1.673936	2.708727	2.046180	2.448234	3.321132
VNG0123G	0.9678	0.992413209144792	23.5176081299021	22.5295348567315	0.292050511475737	0.00179443000130119	0	0.847527	1.398195	0.745140	0.960241	1.026738	1.123698	0.759171	1.186356	1.251169
VNG0124C	0.7429	0.975511022044088	24.919228610045	22.9259512478554	0.0494776610121163	0.0132720664658905	0	0.702150	0.660513	0.632348	0.589220	0.648971	0.672008	0.649757	0.584424	0.663044
VNG0125H	0.7943	0.975511022044088	22.591782684584	20.2593753656657	0.0743832522758248	0.00975945757769656	0	0.571164	0.631232	0.510547	0.525256	0.556947	0.520578	0.661275	0.512297	0.527613
VNG0127C	0.6052	0.944759461193073	24.629565382604	1.22747945617829	0.143598917311074	0.0266260778278259	0	0.923869	0.672134	0.832927	0.814560	0.768691	0.755654	0.653028	0.640875	0.938244
VNG0128C	0.8356	0.978664122137405	24.5313440205389	8.31056969230815	0.129893117177577	0.00734123338761347	0	1.153692	1.122365	1.049941	1.205199	1.145239	1.131479	0.907276	1.046812	0.972254
VNG0129G	0.7171	0.967964004499437	22.5911197723249	1.32831140807644	0.191839899096583	0.0153080142627078	0	1.178068	1.057748	1.143085	0.847104	0.798647	1.089339	0.830969	1.110738	0.892090
VNG0130H	8e-04	0.33	23.5476860770169	8.11025889899901	0.0821279807026213	0.992571370063174	0	0.843108	0.926444	0.950357	0.996000	0.908015	0.879542	0.818547	0.828565	0.866008
VNG0132C	0.0529	0.631079136690647	26.2748034625487	23.4798357964375	0.345752281875672	0.803783392727551	0	1.514033	1.174429	1.087525	1.168014	1.256659	0.989021	1.238558	1.585150	1.791613
VNG0133G	0.8695	0.981561618062089	26.2438890104173	9.11773307364199	0.0986328926018926	0.005720792659115	0	0.806469	1.000334	0.961564	0.913755	0.912988	1.009709	0.812407	0.954605	0.873751
VNG0134G	0.1939	0.737196261682243	24.6763315734903	23.0608761059773	0.162624283394397	0.321215641991937	0	1.072280	1.032235	1.040749	0.853767	0.871574	1.175249	0.930338	1.163146	1.168629
VNG0136G	0.6444	0.954666666666667	25.1703430661674	22.0872165915486	0.134201390256651	0.0221447839985023	0	0.879112	0.979617	0.870363	0.913755	0.871574	0.989021	0.860690	1.033113	1.165167
VNG0137G	0.0229	0.575510204081633	25.0279771278263	0.136582587824387	0.190732135400704	0.91503373536728	0	1.517995	1.281437	1.149805	1.171068	1.078465	1.123698	1.044208	1.275496	1.323734
VNG0138H	0.2095	0.7404329004329	23.7420357892153	12.669304724076	2.01571974698352	0.285853757318934	0	4.034410	3.858159	5.356577	4.785606	5.581217	5.217695	6.861040	3.482421	1.327668
VNG0139H	0.4854	0.901671826625387	25.8458875995887	22.3030130699679	0.555591635879237	0.0514262382295274	0	2.481191	1.988678	2.303018	2.291298	1.734426	2.653226	1.869386	2.876943	2.871717
VNG0140H	0.0891	0.660731707317073	22.2990833737622	9.81697843212942	0.528471122748488	0.659597605634572	0	2.468256	2.302433	3.254598	3.337429	3.340229	2.662396	2.893229	2.497088	3.002421
VNG0141H	2e-04	0.33	23.106600734598	1.99754971898047	0.388311017484385	0.996558714101997	0	1.521967	1.585263	1.514520	1.120212	1.029545	0.985614	1.157398	1.600887	1.818392
VNG0142C	0.4037	0.84565445026178	24.9813876275794	4.8263787368908	0.323963511874035	0.0844397190589319	0	1.221971	1.822611	1.601253	1.528532	1.232866	1.272317	1.213935	1.585150	1.158273
VNG0143H	0.862	0.979453345900094	23.3866665236898	15.3335030084305	1.00232090181653	0.00608079221983354	0	3.290379	3.687122	2.470850	3.609434	3.735931	3.695128	2.331476	4.777247	3.092846
VNG0144H	0.0752	0.635492957746479	27.1819282624677	0.736848203864919	0.281280064703633	0.711925587059055	0	1.193563	1.083892	0.621325	0.769077	0.752081	0.546342	0.674689	0.748154	0.838198
VNG0146H	0.0931	0.666666666666667	24.6465631461261	1.18638475375799	0.404319427206321	0.645285691874936	0	1.356635	1.276975	1.350930	1.099918	0.885972	1.163147	0.968463	1.258804	1.964232
VNG0147C	0.2059	0.7404329004329	24.248601393337	11.6314634405258	0.338860487911632	0.296616011218223	0	1.725392	1.504454	2.191080	1.806616	2.217627	1.846854	1.786802	1.726850	1.438412
VNG0148H	0.7545	0.975511022044088	25.9657974073655	20.7699283802367	1.18331385422622	0.0123508383689369	0	3.050208	2.760308	2.529470	3.544047	2.440032	3.695128	2.571262	5.102478	4.003796
VNG0149G	0.3137	0.816463022508039	23.6181807273464	21.2269616784927	0.385416153167096	0.150158260765775	0	2.754624	2.037831	2.216919	2.351928	2.266605	2.433951	2.167789	2.944032	2.505320
VNG0150H	0.2654	0.778679706601467	26.2800480909891	0.586604991149498	0.149413518867112	0.198812587637602	0	0.994012	0.843178	0.816013	0.773105	0.850415	0.715068	0.768759	0.655819	0.986786
VNG0151C	0.4088	0.847191780821918	22.8341419991488	22.2687553179757	0.114303813305427	0.0816964382444296	0	1.061129	1.114563	0.987266	0.983079	0.928069	1.009709	1.210892	0.948339	1.004512
VNG0152G	0.6792	0.959013505578391	22.2772875343038	6.77527184413168	0.0990818996518056	0.0183502188693554	0	0.763399	0.698423	0.774079	0.838300	0.692927	0.779488	0.640045	0.758074	0.853254
VNG0153C	0.6752	0.959013505578391	23.0968394824075	14.1729433412154	0.110922693049224	0.0188031436779587	0	0.337765	0.535787	0.440952	0.493343	0.561528	0.445711	0.617943	0.441737	0.422343
VNG0154G	0.0658	0.631079136690647	25.9241827432303	1.22365731836333	0.307142302692801	0.750176008805289	0	2.013057	1.525592	1.605953	1.443183	1.305630	1.353843	1.286082	1.344503	1.658590
VNG0156C	0.1342	0.70630021141649	21.8787348032533	17.501951504907	0.205046643994093	0.498336584353048	0	1.196687	0.986475	1.034667	1.088488	1.126628	1.155148	1.480186	1.071223	1.124409
VNG0157G	0.9803	0.993127902068383	24.8744220170295	23.5828436616211	0.478906120805572	0.00131526517780633	0	2.641810	2.023665	2.827477	2.990708	2.335721	3.014522	2.273681	2.934353	2.975813
VNG0158G	0.104	0.688038740920097	24.4129360716675	12.8585804574979	0.349332796457693	0.606055654714884	0	1.083549	1.359719	1.436691	1.524545	1.593648	1.480911	1.850710	1.318198	0.935464
VNG0159G	0.8403	0.978664122137405	24.0260542280715	15.3786404837321	0.34356175102405	0.00708647462509059	0	1.856391	1.711699	1.853975	2.080246	1.521359	2.041215	1.386668	2.056145	2.053633
VNG0160G	0.8044	0.975511022044088	24.04569308747	18.101784743484	0.596743975389796	0.00915169135976151	0	2.520406	1.967977	2.084583	1.979540	2.641115	2.644087	1.465398	2.056145	2.714295
VNG0161G	0.1617	0.72043795620438	24.1766302713299	17.266850673758	0.0988752502726026	0.408989600341102	0	0.365314	0.315312	0.403836	0.316467	0.344423	0.536998	0.395279	0.452038	0.371752
VNG0162G	0.1683	0.722571428571429	26.4866656821903	17.2941723030178	0.0927677752633658	0.388754744541579	0	0.262815	0.319742	0.294262	0.337819	0.406849	0.420319	0.445893	0.449071	0.407569
VNG0163G	0.3871	0.837731773177318	25.9283838102638	25.0290587434184	0.296304940001753	0.0945247417383684	0	1.381683	1.076357	1.270288	1.082817	0.956369	1.303421	0.928006	1.147925	1.643891
VNG0164G	0.5376	0.919914712153518	24.0893102919513	17.8010879773101	0.13075162683012	0.0380278102862505	0	1.612043	1.729704	1.601253	1.614707	1.846851	1.659508	1.804833	1.796457	1.713619
VNG0166G	0.0943	0.666666666666667	24.5216048323496	14.8942690183345	0.0990236879037666	0.641737320576175	0	0.417402	0.317519	0.500179	0.449073	0.484542	0.559699	0.494227	0.478066	0.366277
VNG0167H	0.7881	0.975511022044088	25.332991482153	3.12091469509404	0.168137572725703	0.0101904647386391	0	1.591114	1.579743	1.483764	1.489129	1.624403	1.425757	1.376265	1.238247	1.577000
VNG0168H	0.1818	0.726378737541528	25.1655104946353	24.0075330176866	0.415552982576271	0.354567409059223	0	1.725392	1.483610	1.629661	1.327473	1.093290	1.771947	1.180875	1.856601	2.047548
VNG0170C	0.0528	0.631079136690647	21.4914278670971	19.6064099549825	0.203525603810276	0.803947815123996	0	1.971404	1.816265	1.514520	1.657433	1.633299	1.765843	1.813916	1.862725	1.581687
VNG0171C	0.8362	0.978664122137405	25.6305757439976	24.3317203136171	0.657365420995919	0.00731277947613752	0	3.316279	2.417655	2.522067	3.525584	2.105504	2.813511	2.355003	2.973261	3.360786
