"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","0","3","6","9","12","15","18","21","24","27","30","33","36","39","42","45","48","51","54"
"VNG2321G","0.446955895377783","0.588620493133383","27.981308411215","3.26915032131886","0.0248809096097684","1","1","24","6","0.0615638205688702","0.96093996997417","1","28","27.4820509583855","0.298871391745843","0.945869400262298","0.999999999409966","26.6604361370717","3.09835707665655","0.266234330168904","0.0232575337292098","0.0232575337292098","0.361370149","0.220017731","0.331440945","0.343852242","0.250566387","0.292069794","0.225852911","0.227074861","0.337104856","0.290014975","0.262556927","0.416079665","0.240719188","0.17442795","0.267275857","0.201311652","0.25951517","0.182398416","0.197266243"
"VNG2322G","0.34284974409442","0.515568701327915","25.1596638655462","6.68061064319885","0.106887409202012","1","1","24","6","0.0865788071248165","0.95160245503833","1","27.5590551181102","5.4026542931293","1.10909167790598","0.896341339698529","0.999999999409966","25.5729063278855","6.0681659229959","1.14201240576588","0.110442096330046","0.0967083157524716","1.400247556","1.015320908","1.783440625","1.508461567","1.02142829","1.088891979","1.039982128","1.007631924","1.11737802","1.101686412","1.024601409","1.163228462","1.049640535","1.124947346","1.298644642","0.658529475","1.22499781","1.035783649","1.117673079"
"VNG2323H","0.0108787946603223","0.166252628534181","22.0147058823529","8.87449591316922","0.196701063586575","0.0757011163342464","1","24","9","0.164042375686676","0.485271198066312","1","24.3619489559165","7.34212843728898","0.826421201089787","0.0157616988769841","0.297858876415447","23.4588849460898","8.44732851563583","0.62497977441973","0.19777004098742","0.19777004098742","0.488019736","0.722795446","1.424989472","0.815051423","0.838374554","0.609168359","0.698259949","0.54119661","0.54637723","0.535476465","0.553990131","0.821173705","0.555750628","0.40527123","0.259078894","0.442365204","0.390898619","0.746888601","0.604796931"
"VNG2324H","0.353978167384619","0.520915581803124","24","14.2584420474536","0.125508688998639","0.826343045806599","1","24","13.5","0.060174017923574","0.998785750033884","1","23.2815964523282","12.0121036987302","1.45563865382437","0.872810953500583","0.999999999409966","23.7605321507761","13.2480974465826","1.38919647857371","0.121354737640946","0.087356064827879","1.268886625","1.279272654","1.944188055","0.930783276","1.312410038","1.964145367","1.438785205","1.300885223","1.078114154","1.184103742","1.381231161","1.361691056","1.36045776","1.354403004","1.732293678","1.340908062","1.186999648","1.18052269","1.532044996"
"VNG2326G","0.00554150206978676","0.150284893535317","22.5112781954887","7.76364225338392","0.156957599500325","1","1","24","9","0.1956993118745","0.853615509845087","1","24.2494226327945","6.53328275071976","0.949011573761484","0.0978472585482617","0.740799433803874","23.5869002760944","7.78475206144917","0.708818830707231","0.142401031893808","0.142401031893808","0.699184349","0.981396574","1.209484722","0.976825839","1.102037225","0.667038656","0.729861283","0.821395405","0.551285331","0.74085516","0.67802856","0.707330171","0.498473367","0.402148808","0.494460651","0.379843268","0.622176763","0.715024191","0.630420317"
"VNG2328H","0.55898842357203","0.678908190552786","23.7619047619048","17.2411123912225","0.0932207131991183","1","1","27","10.5","0.102374861090325","0.999994786915709","1","23.3853006681514","16.1095788269423","1.11881864026788","0.978660349621801","0.999999999409966","24.7157351433521","15.4152133216847","0.936883075392722","0.0878089610131004","0.0878089610131004","0.890036069","0.73268774","1.199091779","0.521465712","0.877467657","0.941722471","0.83967993","0.807525908","1.049574366","0.863601327","0.997952392","0.848863559","1.383414894","1.009500092","1.329340084","0.704671987","1.400539562","0.583387278","0.630420317"
"VNG2329C","0.855499633005105","0.899736686771364","24","17.2769897416477","0.0262236499893918","1","1","27","15","0.056418345943532","0.999990711417737","1","20","13.5131468581757","0.742876684436516","0.999436046496254","0.999999999409966","23.6666666666667","15.4198545825349","0.665346197923716","0.0188011519104209","0.0188011519104209","0.597228456","0.446108562","1.026571299","0.722376469","0.600190624","0.750565795","0.703430181","0.710702648","0.831827487","0.658899532","0.573802181","0.604238813","0.708364919","0.675210185","0.600730718","0.575110956","0.852630783","0.46572079","0.491480698"
"VNG2330G","0.00340689697025132","0.143448293484266","23.390625","11.1616463451939","0.268259873860209","0.0583948419756192","1","27","10.5","0.246168615732845","0.156430971355131","1","23.489932885906","13.3796626852165","1.04221650113102","0.00202988401070747","0.0885767568308715","24.6268526286353","11.7833318159886","1.00927171447578","0.241646372427005","0.239426478480593","1.00171923","0.90453096","1.053496271","1.463621885","1.263500309","1.108836547","0.924195875","0.686904443","0.586898967","0.516504973","0.898109567","1.384458725","1.032222232","0.956298438","0.951071928","1.08514347","0.637055587","0.889193369","1.433634768"
"VNG2331G","0.00666390942603523","0.154392447460133","20.7916666666667","10.1252000864479","0.416049789953417","1","1","21","7.5","0.395305166683526","0.795889271324375","1","23.489932885906","8.0318212491574","1.63867784021143","0.105887500256863","0.775655580278126","21.7605331841909","8.57448066531959","0.983692982511636","0.430356623483653","0.430356623483653","1.094585812","1.397449028","1.846079933","2.206285551","2.054475652","1.149828313","1.087048872","0.807525908","0.977107759","0.789130084","0.780348599","0.684257124","0.450855787","0.363680438","0.332394329","0.351978529","0.321021872","1.316473371","1.224503863"
"VNG2332G","0.0900270212276286","0.297200620283781","20.2297297297297","11.6455210450772","0.332824467215938","1","1","27","3","0.199057200758009","0.995963923691235","1","22.9759299781182","5.31649918729242","1.8447176518002","0.566657612997441","0.999999999409966","23.4018865692826","5.87077843179214","1.2265148627934","0.228923121003569","0.186645207447543","1.85410162","1.579310882","1.526846395","2.329439093","2.373443648","1.270539088","1.297603011","1.236094198","0.854446352","0.895321846","0.760052392","0.993691226","0.72031827","0.7238855","0.464596938","0.947684077","0.531483978","1.907042599","1.506826577"
