"CycID","PhaseShift","PhaseShiftHeight","PeakIndex","PeakSPD","Period","p","N","Nindependent","Nyquist","BH.Q","0","3","6","9","12","15","18","21","24","27","30","33","36","39","42","45","48","51","54"
"VNG0759H","35.3881056991754","1.02258678210073","64","1.98967581280638","20.9580838323353","0.904880859169515","19","16","0.175925925925926","1","1.366184401","1.236529051","0.863833193","0.74901414","1.02142829","0.852251748","0.910660071","0.999088629","1.021790081","0.919874525","1.179222118","0.884792555","0.989930593","0.905900565","1.350205736","0.793336869","0.900967804","0.991594148","0.690677917"
"VNG0761G","14.5840644585811","1.01577874951564","60","1.74107000281784","21.2981744421907","0.954242694906241","19","16","0.175925925925926","1","0.448820497","0.689212426","0.991738726","1.037594949","0.844766974","0.899945273","1.250611784","1.060447886","0.795452125","0.747566411","0.822581439","0.98548664","0.541974539","0.800454631","0.490625156","0.636603943","0.539923882","1.089833106","1.16502545"
"VNG0762H","33.1537229683586","0.966388753991672","1","2.11683859962446","28","0.871627758111348","19","16","0.175925925925926","1","1.623221658","1.094139438","0.570857531","0.810147207","0.449710838","0.643258504","0.68803321","0.982218732","0.733938127","1.062654566","1.070607194","0.787828096","1.085363878","0.905900565","0.801329318","0.988657697","0.90809326","0.928819471","0.725939315"
"VNG0763G","13.3167072801093","1.54457347929653","33","3.28440615297586","23.9179954441913","0.457149573304947","19","16","0.175925925925926","1","0.76400377","1.495731226","1.128799205","1.454815179","1.962944268","1.52340495","1.64310586","1.334543353","0.942772889","1.307587994","1.393417977","1.3730277","1.337881588","1.116280164","1.094178047","0.923919563","0.873020717","1.097781343","0.995077824"
"VNG0764C","41.0620747593257","1.07522573523379","48","1.01497633913104","22.3880597014925","0.999254147411112","19","16","0.175925925925926","1","1.026695154","0.630928636","0.565952227","0.870997264","0.604766944","0.571673118","0.634405412","0.793890601","0.854446352","0.855848376","0.721029908","0.743406693","1.326734384","1.065661508","1.182788895","0.980323646","1.071458226","0.809040335","0.769359266"
"VNG0765H","4.77236620496928e-05","1.57979715473602","14","2.77161315886923","26.1845386533666","0.644296400556293","19","16","0.175925925925926","1","1.655519228","1.495731226","0.411249324","0.62875139","0.463584287","0.373167267","0.392749476","0.492808449","0.368640842","0.493733002","0.353944281","0.230954166","0.111483603","0.136184745","0.137878383","0.263946598","0.165636277","0.956213142","0.56594807"
"VNG0766G","39.4639442212712","1.55015612290601","40","2.6050760340884","23.1788079470199","0.70721773363822","19","16","0.175925925925926","1","0.630478955","0.581512612","0.88648986","0.688327345","0.449710838","0.844552271","1.33646413","1.380779387","1.049574366","0.928207475","1.024601409","1.419325987","1.36045776","1.918237471","2.088275049","0.997062598","1.357096277","0.797367399","0.938919105"
"VNG0767H","24.6172012219249","1.0493320765774","10","3.94667732295686","26.7175572519084","0.268110189703385","19","16","0.175925925925926","1","2.097060876","1.219834206","0.50154316","0.892279827","0.877467657","0.679256396","0.833508259","1.04254192","1.049574366","1.457030239","1.006757481","0.499335218","0.696609929","0.527170825","0.577790263","0.813742612","0.593453512","2.050779122","0.931159443"
"VNG0768H","41.2470224860734","1.42334773631534","46","1.93308156376039","22.5806451612903","0.917987032757076","19","16","0.175925925925926","1","1.938141295","1.397449028","0.966392136","1.025145966","0.939551655","0.941722471","1.079059031","1.135200431","1.137542974","1.683185907","1.232170551","0.929920332","1.763313491","1.16029427","1.653217431","1.191045551","1.705394642","1.288085023","0.98685404"
"VNG0769H","26.4422766603703","1.05220499025736","21","3.37202831194704","25.3012048192771","0.428084175210113","19","16","0.175925925925926","1","1.29413392","0.910699702","0.472141941","1.149704035","0.736813948","0.592806883","0.751719452","1.069515869","1.097570526","1.538039133","0.86709994","0.656471321","0.770183074","0.752427773","0.795113465","1.122517334","1.013974375","1.865919255","0.662605365"
"VNG0771G","27.5607195367977","3.05702908273222","66","2.31170146224106","20.7920792079208","0.811685746437229","19","16","0.175925925925926","1","1.773705986","1.465542054","2.193864152","1.142786193","1.660861922","2.074062438","2.964659319","3.022256255","4.086556669","2.714594718","2.402226736","2.27678934","3.443697001","2.573616995","3.331985839","1.253104279","1.234685912","0.935593424","1.174733996"
"VNG0772H","13.2304769490304","1.60062751001412","45","1.77952111979309","22.6781857451404","0.948004434886161","19","16","0.175925925925926","1","0.495284442","1.701911491","1.158405416","1.97916701","1.136034753","1.40392227","2.111528636","1.844390876","0.959786802","0.768067149","1.405712319","1.835288261","1.395038327","1.133681823","0.776753709","1.181005439","0.662648519","0.730782743","1.948907068"
"VNG0775G","43.2199293295157","1.08057247861664","13","1.30903272428839","26.3157894736842","0.993507782657787","19","16","0.175925925925926","1","0.356069663","0.184379215","0.22868823","0.230877269","0.141745717","0.183855636","0.171902687","0.171450315","0.233629349","0.317384069","0.216417593","0.341003908","0.796395396","0.986346252","1.403814","0.741388507","2.318734023","0.286209286","0.268167028"
"VNG0777G","25.5793250638578","1.27190479861381","1","3.51610219536214","28","0.382852686305428","19","16","0.175925925925926","1","1.29413392","0.968146368","0.696194919","1.361369583","1.069057123","0.916429021","1.170274457","1.312009206","1.158071838","1.35561637","1.36915093","0.98548664","0.925838435","0.565174111","0.530357914","0.642015921","0.716960182","2.142170249","1.557685473"
"VNG0778C","26.9336110484572","1.45048467584543","4","2.37047189634381","27.5590551181102","0.791852726624078","19","16","0.175925925925926","1","2.643313939","1.6450465","0.71445476","2.17981471","0.98336261","1.192335472","1.079059031","1.529322647","0.994741302","1.858716939","1.720451406","1.097640246","1.261774741","1.099145614","0.996563342","1.005538953","0.929809532","2.270391635","1.421786546"
"VNG0779C","20.9442409877417","1.36427478397259","12","2.42404546298769","26.448362720403","0.773207121370835","19","16","0.175925925925926","1","1.655519228","1.163157428","1.158405416","1.236058164","1.437658056","0.994422937","1.32664108","1.10656987","1.685997611","1.418140157","1.381231161","0.855930701","0.858681237","0.680452749","1.036130668","0.642015921","1.177685722","1.799341512","0.842897097"
"VNG0780H","20.6583647641001","1.25881750022504","48","1.90493247981098","22.3880597014925","0.92410049223341","19","16","0.175925925925926","1","1.976704886","1.797012252","1.230541628","0.914082424","1.263500309","1.391238849","1.386681224","1.164571757","1.221908162","1.238717017","1.118678692","0.821173705","1.395038327","1.082274075","1.653217431","1.040171125","1.294444921","1.697722893","0.978698221"
"VNG0782H","24.8518210153309","1.12868918280964","4","3.61965349024911","27.5590551181102","0.352423589277597","19","16","0.175925925925926","1","3.019287375","1.203364763","0.370791405","0.776634076","1.127438287","0.625981411","0.708638696","0.982218732","1.435316774","1.430986791","1.158685395","0.409237161","0.646080193","0.366504178","0.416609727","0.469371023","0.510956907","2.006556253","0.900756809"
"VNG0784G","53.9999240129066","1.02914241740054","18","1.13525203493516","25.6723716381418","0.997975002194392","19","16","0.175925925925926","1","1.68845943","1.1474532","0.666793016","1.09551288","0.961207557","0.598211288","0.677956252","0.69870223","0.727403866","0.768067149","0.70227653","0.556162214","1.023621776","0.587458511","0.951071928","0.542021265","0.90809326","1.297479127","0.84992124"
"VNG0786G","7.5987093451611e-05","1.16462601950154","26","2.3220717672694","24.7058823529412","0.808237443951674","19","16","0.175925925925926","1","1.047123516","1.287997069","0.88648986","1.564086168","0.98336261","1.021869019","0.751719452","0.849853128","0.774394953","0.871424511","0.874750497","0.848863559","0.454643871","0.304413015","0.460993094","0.367196505","0.491222636","0.895678325","0.822171058"
"VNG0787G","7.5987093451611e-05","5.65089282837202","10","1.02966615028198","26.7175572519084","0.999148838479197","19","16","0.175925925925926","1","6.574795951","3.873465938","3.877708799","5.455346836","5.995662636","3.673904993","2.158780927","2.360979005","2.961686845","3.135945604","2.599856465","1.529285533","1.763313491","1.133681823","1.692293741","1.049013958","1.123316987","2.762540857","2.207257483"
"VNG0788H","2.76686318300543","5.00881842674325","49","1.22550477950832","22.2929936305732","0.996156578255882","19","16","0.175925925925926","1","5.671648057","3.643627031","3.650391643","5.389894011","8.832383898","3.324856369","1.595328346","1.555589216","2.613155887","2.714594718","2.050894144","1.192524092","0.594223061","0.480444815","0.443388882","1.161178405","0.557207893","5.123372141","2.627481168"
"VNG0789C","7.5987093451611e-05","4.13828879911295","20","0.980094175931939","25.4237288135593","0.999461713149183","19","16","0.175925925925926","1","4.75008813","2.891839121","3.071710138","3.844149335","4.666330839","2.509519211","1.679875674","1.844390876","1.612269856","1.483547668","2.087244516","0.937662305","1.094483091","0.707282501","0.914752789","0.878163377","0.67849519","2.84401647","1.869693887"
"VNG0790G","7.5987093451611e-05","4.87753517509998","33","0.967399413908077","23.9179954441913","0.999524138387845","19","16","0.175925925925926","1","6.016978724","2.971537137","3.045315336","4.157901275","6.227752992","2.532397588","1.730185244","1.582306922","2.389609173","1.926988564","2.087244516","0.937662305","0.696609929","0.424521512","0.498326131","0.83467322","0.535687309","5.160737291","2.048405237"
"VNG0793G","41.5847472728463","1.43538192623357","19","2.29294082393287","25.5474452554745","0.817864769587149","19","16","0.175925925925926","1","0.57415307","0.449150945","0.690212608","0.473465809","0.652493857","0.96771402","0.890727166","0.957446478","1.168474785","0.68928932","0.578864927","0.75583656","1.581581322","1.283024626","1.872581643","0.841769049","2.757508793","0.298963946","0.367588664"
"VNG0794G","22.0115388932837","0.797492927549571","29","2.9822587836782","24.3619489559165","0.564874013918783","19","16","0.175925925925926","1","0.207125683","0.259000072","0.532775251","0.352254171","0.423197066","0.531639007","0.987640331","0.780485531","1.078114154","0.586010082","0.568783715","0.635057285","0.770183074","0.87153652","0.872995887","0.575110956","0.866170462","0.209402663","0.277218288"
"VNG0795G","7.5987093451611e-05","3.73639123900555","7","1.75003032951086","27.1317829457364","0.952834274522432","19","16","0.175925925925926","1","1.110879916","5.667587237","6.736661557","0.959298856","2.267701543","2.230245948","1.153134577","1.225613867","1.097570526","1.173473491","1.345306505","0.619456423","0.78317958","0.392925145","0.568861276","0.331727027","0.483544013","0.704707732","1.145848403"
"VNG0796G","41.5402846738414","2.82588950563752","14","1.34137058303023","26.1845386533666","0.992170572606104","19","16","0.175925925925926","1","0.838954494","0.862504018","1.199091779","1.075856319","1.302478926","1.088891979","0.877681545","1.236094198","1.701142909","2.328761479","1.333540471","1.479400375","2.548073795","2.221893011","4.176177474","2.172491058","4.565332985","0.942416779","0.795326927"
"VNG0798H","41.3164929481245","1.75060142413445","19","2.07513573583607","25.5474452554745","0.883092047448036","19","16","0.175925925925926","1","1.026695154","0.935798249","0.856410387","1.420115082","0.897692574","0.792568793","1.079059031","1.215222393","1.168474785","0.911616383","1.033641626","1.172912822","1.608269821","1.580984708","2.61736023","1.375398108","2.16003262","0.746888601","0.756695132"
"VNG0799C","13.6923034424692","1.08057993187438","28","1.69862852577834","24.4755244755245","0.960544080695907","19","16","0.175925925925926","1","0.392931619","0.679907109","1.000334468","1.361369583","1.044971382","0.799794355","1.161672906","1.10656987","0.968408556","0.714607269","0.859516294","1.13465251","0.65150855","0.832015969","0.586859403","0.870760756","0.495107554","0.538570562","0.815376255"
"VNG0800H","39.9521946411478","1.23307469723126","19","3.45754732892402","25.5474452554745","0.400838108573013","19","16","0.175925925925926","1","0.528035338","0.626654959","0.909740767","1.075856319","0.857698406","1.341640717","1.063255096","1.453154219","0.917815849","0.840550655","1.051962053","1.242998863","1.283066643","1.364919054","1.102731857","1.253104279","1.274210604","0.730782743","0.995077824"
"VNG0801C","26.9622049284765","1.79453087889298","76","3.56019093602995","20","0.369679753676775","19","16","0.175925925925926","1","0.930378163","1.797012252","1.862080546","1.499385058","1.598966398","1.259060688","1.44943862","1.609483512","1.827307145","2.206105047","1.797701659","1.384458725","1.594869747","1.343967976","1.47096085","1.410775287","1.746177692","1.155065975","0.995077824"
"VNG0804C","27.7762816978125","2.63676966358174","76","0.760130896476623","20","0.999958337945534","19","16","0.175925925925926","1","1.207902327","2.173703348","2.232058921","0.936417761","1.069057123","2.055324787","2.09600884","1.876068836","3.605651163","2.186299816","2.91437152","1.63415893","3.088779666","1.94814082","2.383858151","1.263757327","2.282488371","1.306941743","1.174733996"
"VNG0806G","20.8781718292234","0.965924075791874","56","2.46751775304666","21.6494845360825","0.75773340463018","19","16","0.175925925925926","1","0.907745297","1.262000711","1.109483305","1.000694293","0.765335802","0.764313449","0.774232238","1.016248273","1.078114154","1.272686725","0.733809556","0.609269352","0.397678636","0.392925145","0.413378116","0.485536819","0.535687309","0.645860679","0.499706174"
"VNG0808G","14.62718685306","1.60537252998554","52","1.88536200493793","22.0125786163522","0.928190084764203","19","16","0.175925925925926","1","1.116365008","1.116677968","1.722926732","1.536022093","1.332500007","1.843249228","1.704844891","1.465580269","1.448210208","1.238717017","1.690488914","1.192524092","1.283066643","1.354403004","0.826682471","0.908408555","0.77572331","1.457451022","1.519383466"
"VNG0810H","26.5568353259354","1.53998937736565","76","0.234889145439107","20","0.999999999986395","19","16","0.175925925925926","1","1.900330043","0.981396574","1.364808907","1.897295368","1.384080695","1.391238849","1.571963112","1.334543353","1.28926333","2.206105047","1.405712319","0.977349797","1.933303994","1.224844803","1.339732289","0.947684077","1.787936034","1.511378416","1.16502545"
"VNG0811H","16.8891862742344","1.62563210442834","60","1.27612595052364","21.2981744421907","0.99468086304083","19","16","0.175925925925926","1","1.231936205","1.341607339","1.475038996","1.583079836","1.01369906","2.210097292","1.730185244","1.797874029","1.266408866","1.006684292","1.797701659","1.760762244","1.170249857","1.234354919","1.565512382","1.509626922","1.006018111","0.87001886","1.948907068"
"VNG0812G","41.1347694798977","0.926091061068737","76","3.02511739888419","20","0.549017139242326","19","16","0.175925925925926","1","0.359594611","0.763184384","0.772158378","0.947789263","1.342660023","0.821868688","0.584957559","0.857120296","0.72092778","0.754338459","0.955068706","1.607284897","0.494320096","0.523109226","0.782826033","1.122517334","1.304682257","0.774524354","0.479395655"
"VNG0813G","36.1756009798669","1.12643055788176","72","1.91430199625312","20.3094777562863","0.922095808255464","19","16","0.175925925925926","1","0.934972008","1.094139438","1.307169905","1.062948279","1.153424823","1.52340495","1.259871878","1.069515869","0.671152184","0.903432379","1.265074058","1.746224202","0.803086699","0.934364829","0.900616489","1.221680922","1.284287913","0.715024191","1.749594933"
"VNG0814C","13.090567187087","0.99211923133778","38","0.398960453324303","23.3853006681514","0.999999981173469","19","16","0.175925925925926","1","0.451036598","0.727724785","1.209484722","1.031351674","0.807130757","0.799794355","1.269200538","0.793890601","0.862121833","0.775024908","0.708472824","0.645675533","0.75740224","0.851547005","0.490625156","0.594918584","0.879925149","0.741480923","0.763000925"
"VNG0815G","53.9999240129066","0.708953975582381","1","1.49506349738252","28","0.982793656567884","19","16","0.175925925925926","1","1.522542858","1.043302777","1.119099581","0.85022233","0.777051327","0.603664964","0.547380809","0.43004283","0.38549848","0.555144789","0.477140541","0.491123562","0.714316591","0.582932423","0.764750003","0.498025511","0.632056859","0.838975774","0.662605365"
"VNG0816G","34.8790755237188","1.35625905936277","41","1.50408198685185","23.0769230769231","0.982065156058139","19","16","0.175925925925926","1","0.364947569","0.800371811","0.949855331","1.258641711","0.832030507","0.799794355","1.250611784","1.503499595","0.968408556","0.840550655","1.276236003","1.912968667","1.220245063","1.593260016","0.852837769","0.955740649","1.168444878","0.863719685","1.117673079"
"VNG0818C","43.1252191838179","0.860135402012367","64","1.85638691568257","20.9580838323353","0.93400135847947","19","16","0.175925925925926","1","0.760249952","0.425381159","0.79927869","0.599115272","0.474269528","0.503464251","0.6069371","0.609713339","0.343188476","0.363355865","0.353944281","0.619456423","0.910474571","1.041219553","0.981162767","0.848925202","0.67849519","0.526956861","0.871346831"
"VNG0819C","12.9093149849456","1.29261717658267","29","2.38079452926531","24.3619489559165","0.788299593457921","19","16","0.175925925925926","1","0.317933045","0.805830206","1.353081283","1.86325259","1.235033784","1.040585969","1.259871878","0.982218732","1.200247686","0.74085516","1.381231161","1.163228462","0.668068812","0.825605683","0.669925914","0.870760756","0.523176003","0.574970093","0.908263117"
"VNG0821C","7.99220969839843","1.93520433648721","41","1.26997156334249","23.0769230769231","0.994880681273186","19","16","0.175925925925926","1","1.938141295","1.600925583","1.752922568","2.808694862","1.847214222","1.52340495","1.768903742","1.693846084","1.998250792","1.418140157","1.829564407","1.407607074","1.406759421","1.429752369","1.41478841","1.181005439","1.254292582","2.189381941","1.720795507"
"VNG0822C","22.2986239129188","1.60867844071919","1","3.08765118470029","28","0.526170946725385","19","16","0.175925925925926","1","0.462282319","0.929459498","0.79927869","0.767316081","1.216413304","1.40392227","1.376489077","1.722938393","2.204815632","1.238717017","1.168908656","1.153624062","1.917195741","1.196751829","1.036130668","1.561620591","1.759987633","1.949072268","1.570666186"
"VNG0823G","21.9997347982825","2.25043880540421","48","1.8685412393752","22.3880597014925","0.931599149819884","19","16","0.175925925925926","1","0.996797433","0.968146368","1.364808907","0.38563124","1.405267776","2.355054482","1.808488692","2.549020004","2.660314653","1.962059066","1.690488914","1.431142466","2.526843292","1.789251862","2.121053132","1.263757327","1.468325916","1.457451022","1.532044996"
"VNG0824G","35.7632491490875","1.99881852028353","31","2.81693884445419","24.1379310344828","0.627086958145291","19","16","0.175925925925926","1","0.410741778","1.760742158","3.207155657","2.371999388","1.738307315","2.312694275","2.376067781","2.186809775","1.312530242","1.683185907","1.468830424","2.148413396","1.838645457","3.270939753","1.459550714","0.963865712","1.400539562","1.365184426","2.716164757"
"VNG0825C","27.017537061114","1.22641692533319","76","1.22981649777692","20","0.996045120061537","19","16","0.175925925925926","1","1.20196748","1.279272654","1.25196513","0.930783276","1.01369906","1.069306152","0.973175317","1.813247808","0.901545946","1.131898288","1.148551547","1.443057321","0.880507482","1.396959645","0.966000189","1.005538953","0.483544013","1.0433377","1.265833712"
"VNG0826C","13.2708909673105","4.0203258489122","68","0.483953788626671","20.6286836935167","0.999999779649585","19","16","0.175925925925926","1","0.342312038","4.260144786","4.608232924","2.219641274","5.150630835","3.673904993","4.101520452","2.61497144","4.273431495","2.814303171","3.210039475","2.16629983","1.734052114","2.363714652","1.565512382","2.639470974","2.411886336","2.388865637","3.180053856"
"VNG0828H","13.735449927126","25.3427372235609","14","0.418862053275206","26.1845386533666","0.999999964634236","19","16","0.175925925925926","1","0.78305272","5.153159626","50.75370195","9.975380367","6.041378229","34.25343277","33.82598478","20.18196488","21.56515268","11.80564231","11.77976288","11.00166708","10.83529671","9.149933849","12.61862901","4.814448183","8.50639843","1.852409489","6.655819777"
"VNG0829G","39.824649943432","21.179816844078","1","0.472576682285114","28","0.999999836243919","19","16","0.175925925925926","1","0.50018756","4.062207001","48.19255546","6.779238642","4.526683954","26.08934069","20.48271805","14.72790824","21.18287235","20.64955824","13.79771912","9.959784262","31.0946782","23.32681833","21.93455282","13.52310117","32.97530116","1.260308841","18.01758135"
"VNG0830G","18.5911006390599","8.51137892500334","30","1.56675311413493","24.2494226327945","0.976380679574912","19","16","0.175925925925926","1","1.016630914","1.846537245","9.596462083","3.448426493","2.680157625","12.28371346","10.31402273","6.961866447","9.557024951","5.842583873","5.989331286","6.418182947","8.938525435","6.56117269","6.068918488","4.133995426","7.440217849","1.233131622","4.147309613"
"VNG0831G","40.5787125779426","31.0837999474343","9","1.28824445055338","26.8542199488491","0.994269753814889","19","16","0.175925925925926","1","0.391001008","2.233609808","30.76705705","2.565597332","2.70059323","17.50019848","15.4753576","10.04004078","19.89747373","7.32009483","10.23518934","14.82805542","54.01442699","31.5395898","26.2369314","24.45847921","38.90752109","1.649086391","15.3892738"
"VNG0832C","21.4401159095945","12.2987104044641","39","0.538786461972963","23.2815964523282","0.999999178559107","19","16","0.175925925925926","1","0.655818096","2.030872645","21.04629483","2.064571558","1.992992415","14.46352917","17.15911212","13.52577158","14.29208882","4.878379188","9.374442805","12.66690857","8.938525435","7.255182028","8.482698707","3.460700742","6.611011978","1.25118386","4.619767047"
"VNG0834C","20.7571936606955","1.83762741767371","1","0.456859866533354","28","0.999999892956445","19","16","0.175925925925926","1","0.982176662","1.1474532","1.862080546","1.025145966","1.69914344","1.683334386","1.946948454","1.767516411","1.731842876","2.147221158","1.232170551","1.202452351","1.430497876","0.812932896","0.951071928","0.820660504","1.013974375","1.601843231","0.995077824"
"VNG0835G","38.0366404923964","1.81041446382166","49","1.50702090767842","22.2929936305732","0.981823036452294","19","16","0.175925925925926","1","1.352792298","0.862504018","0.79927869","0.988688041","1.02142829","1.149828313","1.346359914","0.879296785","0.926060578","1.09179606","1.232170551","2.16629983","2.266419542","1.452040737","1.640393545","1.375398108","1.732476112","1.0433377","0.931159443"
"VNG0836H","42.2168897702612","1.65354563450716","47","0.346467293371451","22.4839400428266","0.999999997078771","19","16","0.175925925925926","1","0.457750769","1.139680777","1.119099581","1.258641711","1.302478926","0.93321469","1.821879559","0.999088629","1.087798841","1.101686412","1.534782604","2.202520674","0.96539194","2.121139418","0.741296229","2.776999056","1.088472859","1.278758935","1.77887635"
"VNG0837H","41.4999120361871","0.523601490433922","17","2.37591199390597","25.7985257985258","0.789982656609173","19","16","0.175925925925926","1","0.473808431","0.248650498","0.298834422","0.485034808","0.232238613","0.439387948","0.429103445","0.344640457","0.21749869","0.34112762","0.360217646","0.433690651","0.458463783","0.411588991","0.634385589","0.560689238","0.607645444","0.343225822","0.205623807"
"VNG0838G","39.2514359415757","0.944909780918057","11","1.07107698051533","26.5822784810127","0.998784206678367","19","16","0.175925925925926","1","0.672169646","0.416795455","0.79927869","0.85022233","0.662482032","0.743784977","0.821300668","0.669580225","0.788370205","0.928207475","0.955068706","0.762129213","1.015092978","0.864821747","1.06891267","0.728941879","1.054709559","0.68951146","0.467607771"
"VNG0840H","36.1509540496078","1.1396971744728","60","2.67118858102149","21.2981744421907","0.682366550691381","19","16","0.175925925925926","1","0.851443247","0.630928636","1.158405416","1.012846345","0.736813948","1.329519966","0.987640331","0.747954787","0.802597663","1.034290897","0.922092412","1.431142466","1.337881588","0.986346252","0.735546049","1.23206683","0.915275069","0.915418347","1.287018847"
"VNG0841G","35.6384498904046","0.814482697923267","76","1.49377384232044","20","0.982896061123913","19","16","0.175925925925926","1","0.400749859","0.643925338","0.585830015","0.722376469","0.477885727","0.609168359","0.615958449","0.625488606","0.885564455","0.789130084","0.815387152","0.834903847","0.75740224","0.75826988","0.685760632","0.972059848","0.832717068","0.382752198","0.45610974"
"VNG0845C","36.6652150888074","1.55931947657026","1","2.17267107748198","28","0.855477605761123","19","16","0.175925925925926","1","1.339531472","1.667560869","1.071837446","1.573554344","1.342660023","1.638122197","1.396948838","0.857120296","0.795452125","1.668075164","1.128548967","1.993936972","1.220245063","1.418736809","1.602515649","1.642987913","1.046433662","0.991594148","1.108436111"
"VNG0846C","22.968708832229","2.03571486488852","61","0.848195424497201","21.2121212121212","0.999869363289611","19","16","0.175925925925926","1","0.40872366","0.758014855","1.487823669","1.481395553","1.394634002","1.714166992","2.520517693","1.75253037","2.18518613","1.745010186","1.894994133","1.881509557","1.395038327","1.418736809","0.752931799","1.08514347","1.063050908","1.489572059","1.308558538"
"VNG0847H","37.6580290778756","1.40402773870148","76","0.803966974241618","20","0.999924718647433","19","16","0.175925925925926","1","2.035993733","1.163157428","1.566892611","1.206575836","1.162219431","1.282122133","1.503900684","1.016248273","1.17897118","1.238717017","1.381231161","1.212463266","1.80813398","1.354403004","1.26865798","1.132060219","1.367829102","1.500435623","1.16502545"
"VNG0849C","28.5760332769178","1.41223561628116","39","1.12048027628999","23.2815964523282","0.998191623633256","19","16","0.175925925925926","1","0.91222739","0.805830206","1.17857304","0.479215398","0.825734465","1.012637173","1.032338229","1.116032246","1.716424256","1.483547668","1.381231161","0.907075844","1.838645457","1.151354757","1.403814","1.410775287","1.63952858","0.838975774","0.822171058"
"VNG0851C","39.8673448203246","1.24104176657215","1","1.89412111922445","28","0.926376073251192","19","16","0.175925925925926","1","1.00171923","1.179076586","1.128799205","1.472481902","0.897692574","0.883758018","1.00232035","1.174530112","0.714509351","0.570368691","1.189626577","1.395984919","1.261774741","1.107679758","1.044230689","1.656955489","0.886884185","0.889193369","1.045879847"
"VNG0852C","27.8619909565585","1.19490923992769","1","0.900537147942333","28","0.99976205752063","19","16","0.175925925925926","1","0.375893725","0.948605733","0.6277046","0.705146422","0.66753331","0.924783772","1.071127917","1.312009206","1.03096881","1.238717017","1.189626577","1.079589357","1.015092978","1.509293636","0.801329318","0.856142192","1.079932034","1.306941743","1.174733996"
"VNG0853C","41.7438475673176","0.858920018734676","37","1.06559293012385","23.489932885906","0.998838781758669","19","16","0.175925925925926","1","1.089207728","0.833685667","0.590907607","0.942086355","0.642656272","0.661012446","0.519831398","0.69870223","0.846839205","0.803491969","0.86709994","0.743406693","0.925838435","0.782095447","0.914752789","0.704671987","0.967163496","0.970211475","0.657129287"
"VNG0854C","25.7448855021569","0.927027880645476","1","3.47760593627154","28","0.39461464917614","19","16","0.175925925925926","1","0.872672331","0.816858927","0.813193984","0.667866512","0.925386129","0.875773905","0.740709743","0.949328685","0.854446352","0.848165027","1.006757481","1.088577387","0.425208366","0.458658644","0.382409119","0.506529259","0.67849519","1.555953497","1.234708063"
"VNG0857C","7.5987093451611e-05","2.12240244761348","28","1.80905789109955","24.4755244755245","0.942866228219187","19","16","0.175925925925926","1","2.138786521","2.072707244","1.341454434","1.213879828","1.282841582","1.214174752","1.136245728","1.529322647","0.951241808","1.272686725","1.357176353","1.3730277","0.925838435","0.905900565","1.220210998","1.803331538","0.832717068","1.625293165","1.386826165"
"VNG0858C","18.151011625553","1.32403464639641","39","1.74105212670562","23.2815964523282","0.954245477367483","19","16","0.175925925925926","1","0.423061476","0.525149264","1.188788141","1.786175947","0.884158153","1.170889015","1.470982683","1.323228312","1.397321135","1.142151918","0.989224313","1.661482302","1.112952018","1.253597242","1.182788895","0.900750978","0.922513677","0.977287303","1.255372275"
"VNG0860G","26.8322921170956","1.29633566024784","1","3.38940236867827","28","0.422456947496525","19","16","0.175925925925926","1","3.109847209","1.600925583","0.684281702","0.840021429","0.946715527","1.108836547","0.724496781","1.125575536","1.42253813","1.551971907","1.357176353","0.855930701","1.170249857","0.844986242","0.696524501","0.856142192","0.652290225","1.81246425","1.011731558"
"VNG0861H","18.2256112065423","1.42506826772902","60","1.4934029715585","21.2981744421907","0.982925428369958","19","16","0.175925925925926","1","0.594294064","0.565916171","1.388569978","1.51759302","1.110440013","1.41672132","1.607140878","1.246664148","1.42253813","1.343446371","1.221394003","1.467185446","1.199995657","1.283024626","0.859504885","1.728594831","0.76359747","1.415697848","1.808647824"
"VNG0862G","6.5432634790744e-05","2.22970550944938","17","0.583047683865669","25.7985257985258","0.999997892843595","19","16","0.175925925925926","1","2.643313939","1.910367249","1.230541628","1.764745547","2.848072512","1.118945408","1.66752854","1.693846084","1.360331314","1.184103742","1.430627386","0.801000694","1.189997315","0.718308307","0.795113465","1.014087367","0.711334473","2.970757506","1.265833712"
"VNG0863H","22.9096211029773","3.79963580154061","1","2.36527348948753","28","0.793634532594919","19","16","0.175925925925926","1","2.442998179","2.358421229","1.053496271","2.519563349","2.891669929","2.486847523","3.311561146","4.248614899","3.29719981","4.7911814","3.662148906","1.760762244","2.724466936","1.94814082","1.494049416","2.971580646","1.325400461","10.75109089","3.076224149"
"VNG0864G","40.3557677589373","0.373506733806477","71","1.32512892699797","20.3883495145631","0.992866110394415","19","16","0.175925925925926","1","0.760249952","0.189460638","0.076428036","0.168688504","0.202560771","0.12221245","0.101065828","0.132800964","0.139079922","0.100063792","0.130022988","0.277166991","0.614446779","0.316415797","0.362121884","0.238450581","0.393990107","0.168386287","0.096626905"
"VNG0865C","20.6620903961996","0.86761502821718","10","2.99323098206228","26.7175572519084","0.560800635806105","19","16","0.175925925925926","1","1.730557887","0.988089526","0.590907607","0.870997264","1.01369906","0.620326123","0.768541609","0.886815729","1.012693071","0.810770635","0.71472379","0.426558532","0.436016454","0.372217601","0.309896227","0.481443907","0.519070844","1.907042599","0.84992124"
