"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","0","3","6","9","12","15","18","21","24"
"VNG0942G","0.167501034638044","0.713247730410242","20.648275862069","2.30920162127821","0.0711730338384878","1","1","24","3","0.0816177362252936","0.52405433287591","0.99999995435067","26.4864864864865","1.72505707129707","0.556931981610096","0.561130428476916","0.999999992560902","23.7115874495185","2.38821159693229","0.46727038480071","0.069765313919508","0.069765313919508","0.507788847","0.665137355","0.439661917","0.431820239","0.44399947","0.392292079","0.388394578","0.54717329","0.452173065"
"VNG0943C","0.317156163914561","0.761129461221555","24.95","0.926194944268981","0.0706465376060318","1","1","27","25.5","0.0985640250586327","0.70941115299802","0.99999995435067","28","11.959481874249","1.16025317822998","0.810932161008176","0.999999992560902","26.65","1.33693903833399","1.15675968436924","0.0876575060597325","0.0757784933588266","1.199818486","1.250528491","1.103580059","1.060427905","1.202936506","1.127582048","0.983159229","1.210030168","1.281224889"
"VNG0945H","0.383661294828329","0.789918724265812","25.8103448275862","11.5311133064679","0.116703693781271","1","1","27","7.5","0.191223759406046","0.551431405854005","0.99999995435067","28","14.0056237310495","0.946364189803846","0.795370534685922","0.999999992560902","26.9367816091954","11.0911900964323","0.867118137834241","0.125423530314763","0.125423530314763","0.693033851","1.174429218","0.981496055","0.838300362","1.072590948","0.826578024","0.925679341","0.731105369","0.558212754"
"VNG0946G","0.261826877032411","0.754949622740118","20.0939597315436","10.1809959584934","0.0854642995708322","1","1","21","12","0.109096117874237","0.831160437750475","0.99999995435067","20","12.1975992574507","0.683858029630547","0.802544589636146","0.999999992560902","20.3646532438479","11.4615544443902","0.573234648141374","0.0770622348869562","0.0770622348869562","0.36436063","0.59489063","0.512045697","0.515740496","0.752081183","0.633723708","0.461841137","0.527707181","0.651343713"
"VNG0947G","0.573210996941504","0.833361461540256","22.5112781954887","4.02876567922323","0.169642818572339","1","1","21","0","0.2210387315728","0.885024976105835","0.99999995435067","22.1719457013575","4.21557342333373","1.8597710757371","0.968405387383669","0.999999992560902","21.8944079656154","2.76858108577729","1.60627182466478","0.15811615418234","0.0984367351493188","1.448236054","2.162321094","1.624891206","1.688012498","1.563474782","1.175249458","1.921721494","1.309544653","1.78630499"
"VNG0949G","0.403143682112647","0.793196988481702","27.7222222222222","27.4503169722422","0.0548883964294425","1","1","27","19.5","0.0701514754486754","0.75063406796808","0.99999995435067","28","15.121235176859","0.579798471375002","0.880504900706817","0.999999992560902","27.5740740740741","20.1944873917002","0.563309984230806","0.0119860185986214","0.0119860185986214","0.475671177","0.574498551","0.47170233","0.492056456","0.520194463","0.638112041","0.514480011","0.574880345","0.808877243"
"VNG0950G","0.0872279240415961","0.669878350320764","24","12.8336060379414","0.0973793243107952","0.593783068783069","1","24","13.5","0.0935288226751604","0.286849232010179","0.99999995435067","28","13.9910012479914","0.747758604272958","0.20901483241513","0.999999992560902","25.3333333333333","13.4854392583952","0.675385017155447","0.105857858449347","0.105857858449347","0.536437671","0.644581694","0.656906719","0.720466517","0.807418328","0.653711891","0.818547445","0.660153089","0.524490751"
"VNG0953C","0.168701812457717","0.713247730410242","20.5068493150685","13.4690837825066","0.150168823872609","1","1","21","15","0.144638405183132","0.477394301288469","0.99999995435067","25.1282051282051","13.5481092327152","1.18726746267675","0.538939705101875","0.999999992560902","22.2116848144245","14.1673844083825","0.996069204328411","0.155940799804329","0.155940799804329","0.798081609","0.962680468","0.912150509","0.818825774","1.349122178","1.104478331","0.993080395","0.996359544","0.835714446"
"VNG0954C","0.44010813279806","0.796311361081245","24.7438016528926","10.6604901950566","0.0883459264803686","1","1","21","10.5","0.153771149588671","0.865037448971184","0.99999995435067","28","10.4262138055141","1.04831198576671","0.925895235469293","0.999999992560902","24.5812672176309","10.6756540659808","0.944689869625792","0.0920482362253484","0.0920482362253484","0.802264192","0.837316014","1.071704423","0.967793696","1.075523852","0.982219303","0.76490968","1.132903112","0.796965099"
"VNG0955G","0.755269052231326","0.902287903148943","26.0347826086957","24.9894855848081","0.0401848067285022","1","1","27","19.5","0.10957167794373","0.707518327449792","0.99999995435067","28","15.4231980614409","0.785964614496393","0.974167848717241","0.999999992560902","27.0115942028986","19.8304991479421","0.70881375366033","0.0252289595644476","0.0252289595644476","0.619365735","0.635650936","0.725741064","0.525255858","0.619533092","0.904158672","0.667948159","0.768126139","0.913519445"
"VNG0958G","0.433225199210071","0.794183811900967","24","3.17919489383583","0.0774556305245209","1","1","21","6","0.0845959434155375","0.543935754619245","0.99999995435067","24.6231155778894","4.00840256325857","1.04603441006786","0.82241720185517","0.999999992560902","23.2077051926298","4.46594709300285","0.868178555437804","0.105483409392684","0.105483409392684","0.802264192","1.17853278","0.967217505","0.825266509","0.7921313","0.83230181","0.761079253","0.873392039","0.840688749"
"VNG0959H","0.800359770816819","0.921089660906518","24","10.2490104960405","0.0965361694797581","1","1","21","10.5","0.271791683538243","0.985618194344914","0.99999995435067","20","9.28144645751688","2.21967853855136","0.998136654255808","0.999999992560902","21.6666666666667","10.0470081730265","2.03200257266299","0.11593827248935","0.0570561642239508","2.093542629","1.520279568","2.330176364","2.135291403","2.060006777","2.164527858","1.632418623","2.277136725","1.912470999"
"VNG0960G","0.79211711119017","0.919236428794763","24","10.4664183271827","0.0459080766127688","1","1","27","10.5","0.104529176450509","0.83985565580037","0.99999995435067","28","8.38866015595271","0.755280140503437","0.991661492683976","0.999999992560902","26.3333333333333","9.88311283085352","0.624591486810039","0.0522803537799999","0.0522803537799999","0.730222996","0.480876069","0.878049575","0.709264739","0.604492953","0.635914089","0.47002783","0.682254445","0.41984416"
"VNG0961G","0.384097979674251","0.789918724265812","24","21.3699705395242","0.0786399511960819","1","1","24","1.5","0.114255374364294","0.808969063162233","0.99999995435067","20","19.7348824640382","0.689569520900481","0.88617064258627","0.999999992560902","22.6666666666667","22.2189165516546","0.628886040204606","0.0749866425044235","0.0749866425044235","0.795998501","0.596969231","0.696564516","0.53774831","0.546401972","0.669693109","0.553327787","0.834039903","0.529180488"
"VNG0962G","0.647696831662056","0.853622769584685","24","8.81988407344363","0.0327124001587038","1","1","21","9","0.0686116590390903","0.744901353452972","0.99999995435067","26.4864864864865","8.50348003402086","0.63219141241643","0.962256511674862","0.999999992560902","23.8288288288288","8.87092097623767","0.562769421832669","0.0402900840019478","0.0402900840019478","0.589360698","0.497944977","0.69452593","0.592305671","0.581819648","0.552026933","0.453797036","0.590226673","0.484109868"
"VNG0963G","0.129411744940756","0.67985931602629","20.2297297297297","16.6402017904836","0.0792119479343051","0.141269841269841","1","24","19.5","0.0865737265625938","0.291334281497506","0.99999995435067","24.8730964467005","15.7429908569295","0.945831781052056","0.106195146602806","0.96541042366187","23.0342753921434","17.492809313039","0.830073886983415","0.0918728296459688","0.0918728296459688","0.791848584","0.780895673","0.711003145","0.74729684","0.779258706","1.034393655","0.87594645","0.867658621","0.873751336"
"VNG0964C","0.533055119530945","0.820084799278377","25.3728813559322","12.4432303598334","0.0407983103787435","1","1","27","12","0.050948848828103","0.852933497251106","0.99999995435067","28","16.741689340015","0.664076485603815","0.95425843517745","0.999999992560902","26.7909604519774","13.665916697513","0.614516899532139","0.0465107737637157","0.0465107737637157","0.544916032","0.635650936","0.745139586","0.559232801","0.626337166","0.651460207","0.664603285","0.605982668","0.494270369"
"VNG0965C","0.996474186216712","0.997305273944999","24","22.7774989508935","0.00444261997156351","1","1","24","1.5","0.0533370786470369","0.999981655212964","0.99999995435067","28","11.8410284693511","0.838591521303598","0.999999992560902","0.999999992560902","25.3333333333333","1.99695428257358","0.814903293722244","0.00556718876314818","0.00556718876314818","0.916653296","0.713194065","0.880626842","0.799803601","0.770793403","0.952186533","0.628896921","0.853489199","0.820967438"
"VNG0966G","0.637149948039563","0.847935880010211","24","5.46406513875974","0.0264728326042994","1","1","21","7.5","0.033841722193422","0.94750183674136","0.99999995435067","20","5.13364971198177","0.418745034444764","0.985255266466064","0.999999992560902","21.6666666666667","6.06306052140739","0.395430772497119","0.0358713602228006","0.0358713602228006","0.313930442","0.494483401","0.35497556","0.420688466","0.398057409","0.380297183","0.371236519","0.4054892","0.428655852"
"VNG0967G","0.468020850586585","0.802359060393298","24","8.97927210917248","0.0246377120992543","1","1","27","18","0.0769812621633441","0.603214875362061","0.99999995435067","28","12.4207198221823","0.38871301019345","0.86515746410199","0.999999992560902","26.3333333333333","12.7919868472743","0.348302014556344","0.0148464159936828","0.0148464159936828","0.213786689","0.293041317","0.305690163","0.334308631","0.380001313","0.414558108","0.311416128","0.433094551","0.445514019"
"VNG0969H","0.217901058185573","0.74446050913777","24.7438016528926","13.1338743573981","0.0878247391233342","0.141269841269841","1","27","15","0.0976989661788783","0.446922648753818","0.99999995435067","28","17.6528835411301","0.969347012052208","0.199096302685365","0.999999992560902","26.5812672176309","15.2044159665111","0.864223081371045","0.110401364162682","0.110401364162682","0.741764121","0.783624192","0.806502011","0.962751738","0.928069386","0.840961891","1.097968523","0.815033819","0.789902183"
"VNG0970G","0.360985119357549","0.788512601749894","24.5409836065574","0.542020004651439","0.0392301323034112","1","1","27","19.5","0.096202193657161","0.446755902714339","0.99999995435067","28","23.9999526313781","0.585663738516133","0.724008493096049","0.999999992560902","26.5136612021858","22.9411082069195","0.407148935847436","0.0383089934591283","0.0383089934591283","0.355890151","0.325366945","0.347766927","0.370154389","0.339752326","0.477555217","0.355728255","0.520801611","0.576733325"
"VNG0971G","0.0871654521253284","0.669878350320764","20.7916666666667","4.19028597283017","0.0594660588992693","1","1","27","0","0.0545649801791691","0.812047388406428","0.99999995435067","20","3.9999526313781","0.552018697692039","0.506411579831374","0.999999992560902","22.5972222222222","3.12709459957692","0.39903867768122","0.0615560021526745","0.0615560021526745","0.323932159","0.433100408","0.406210394","0.355933873","0.354925445","0.421772126","0.335772567","0.486002742","0.541892482"
"VNG0973G","0.943665799243874","0.979534292034144","24","1.49824280603147","0.0113942104550032","1","1","27","19.5","0.124838561655247","0.524539597108631","0.99999995435067","28","15.402635084551","0.476424571271835","0.96546578734552","0.999999992560902","26.3333333333333","18.8433056170946","0.418100166732827","0.00872081653038235","0.00872081653038235","0.277642501","0.370187487","0.335748199","0.340476593","0.38417471","0.567476922","0.380672989","0.512296586","0.594102905"
"VNG0974G","0.0472592423875872","0.625067687989287","20.3673469387755","3.11313253718378","0.068526555281723","0.593783068783069","1","27","25.5","0.0688576256025959","0.455652980409561","0.99999995435067","28","3.86591312960028","0.460995784785231","0.190024459760585","0.999999992560902","25.1224489795918","2.0841470123336","0.445325210505248","0.0741912113227447","0.0741912113227447","0.445584951","0.443805139","0.467572946","0.411990019","0.348205563","0.441121549","0.377817136","0.56549218","0.543502804"
"VNG0976G","0.117677143791069","0.670557849347464","24","1.47807860542927","0.0454822691342915","0.593783068783069","1","27","22.5","0.0334470367549205","0.500777211133188","0.99999995435067","28","23.9999564837408","0.723385348447695","0.348963454713379","0.999999992560902","26.3333333333333","24.0076392864747","0.565756422664585","0.0404641579632507","0.0404641579632507","0.492110378","0.574498551","0.522659557","0.492056456","0.531683366","0.591466444","0.536909188","0.638767697","0.720484703"
"VNG0978H","0.627519179091582","0.845312228975235","24.1451612903226","13.5514742347308","0.0676711312546859","1","1","27","12","0.0829462148582147","0.907986021149508","0.99999995435067","28","17.7981789351176","0.634753231256387","0.980426425453918","0.999999992560902","26.3817204301075","14.4583639986596","0.52176882458901","0.0864332294814445","0.0864332294814445","0.379920117","0.524691033","0.564045102","0.497223779","0.626337166","0.401882397","0.812406606","0.492446896","0.381813169"
"VNG0979H","0.510046794209844","0.814974709145444","22.0147058823529","19.5899448445532","0.090125443960828","1","1","21","19.5","0.105198637043442","0.76672413036329","0.99999995435067","20","15.9763278113056","2.08282204951593","0.930590369248864","0.999999992560902","21.0049019607843","18.3354098742482","1.93886546499129","0.105599536108098","0.054464602116461","1.851545223","2.073682946","1.942987915","1.614706516","1.950519422","2.006302208","2.151526077","1.931436958","1.987684613"
"VNG0981C","0.523866487237376","0.815544251561907","20.648275862069","7.21611775039424","0.0893191064568195","1","1","24","6","0.127642327723892","0.644682920952017","0.99999995435067","26.2032085561497","6.22196299689049","1.4819529755075","0.903315966207556","0.999999992560902","23.6171614727396","6.57493434067082","1.27502318765802","0.114117114715234","0.0895019916656154","1.251054977","1.276975324","1.577958099","1.391367917","1.202936506","1.093104603","1.393647396","1.099819023","1.172102196"
"VNG0982C","0.448927804099301","0.797886205490919","26.2631578947368","11.0739409242328","0.0289925140339149","1","1","27","7.5","0.0527043432357751","0.566365840431671","0.99999995435067","28","7.12369752149314","0.68279182740095","0.840841264922371","0.999999992560902","27.0877192982456","8.5612272700687","0.639536848782027","0.0367177589150891","0.0367177589150891","0.622611705","0.662821397","0.71728239","0.628975","0.700536618","0.591466444","0.674688497","0.5882862","0.569928527"
"VNG0983C","0.336480651915905","0.774260368742255","22.3432835820896","8.41226909625478","0.0732080125775476","1","1","24","9","0.11247045653635","0.81424693476124","0.99999995435067","20","7.59118327809732","1.13760837759615","0.858329845673812","0.999999992560902","22.1144278606965","8.33758257265095","1.07619632931627","0.0851947067881673","0.0791627925754895","0.888350743","1.166264911","1.065440641","1.146854472","1.148370665","0.975464526","1.137239166","0.993083837","1.098031745"
"VNG0985H","0.031572462557603","0.622198602574043","20.5068493150685","9.65842966330594","0.762078383954201","1","1","21","10.5","0.994573212930997","0.344107336879127","0.99999995435067","20","9.68503771607955","4.34551866999114","0.171088444730821","0.999999992560902","20.5022831050228","9.9452064347516","3.62400452559668","0.766909351928407","0.211619314079675","2.669572528","2.52980498","4.224583214","3.832892575","4.610145229","3.496661534","2.842836119","3.563628459","3.673674689"
"VNG0986H","0.0504134179995268","0.637808568356252","27.981308411215","12.0861506623941","0.434373903995823","0.593783068783069","1","27","15","0.413489148003044","0.261683873263685","0.99999995435067","28","17.7587289264586","3.54058883919069","0.137926705732491","0.999999992560902","27.6604361370717","14.9834954075158","3.07191027946308","0.460456519472819","0.149892567680492","2.276163737","2.601390774","3.312338028","3.390138357","3.197433551","3.263501014","3.737461788","3.186152735","2.763051996"
"VNG0987H","0.513571170905545","0.814974709145444","23.7619047619048","13.2153528772685","0.139831698290175","1","1","24","18","0.360769816048051","0.580009770112691","0.99999995435067","28","12.9250329837783","1.92809641951158","0.877076121422974","0.999999992560902","25.2539682539683","14.7382073865526","1.6287741716652","0.157942055454047","0.0969698919602665","1.247789544","1.530922115","1.350929585","1.424459593","1.92933039","2.091116639","1.400661469","1.887423411","1.723818974"
"VNG0988H","0.200390956960024","0.733491945107685","24","8.35559067838449","0.340455965713729","0.141269841269841","1","21","9","0.404930271662126","0.268826847780683","0.99999995435067","20","9.8650938544923","3.08853708897136","0.135287424497369","0.999999992560902","21.6666666666667","9.17619421275304","2.66720220186937","0.41846343522641","0.156892280207747","2.373363974","2.477411383","2.827476568","2.853367174","3.367704516","2.287383874","2.114051948","2.392443436","2.837834236"
"VNG0989C","0.594794739272622","0.836112381998321","22.0147058823529","6.83842385946593","0.276272884443939","1","1","21","10.5","0.434612442811412","0.947403793855152","0.99999995435067","20","6.05365288249045","2.6259043831326","0.979415214845765","0.999999992560902","21.0049019607843","7.71105824304589","2.32285966128167","0.30168962206448","0.129878540272217","1.785022045","2.310477519","2.998172784","2.016062064","2.348511749","2.653225849","1.483905804","2.802140493","2.353971829"
"VNG0990H","0.646781791968177","0.853367949820574","24","5.63896026831784","0.096176151641305","1","1","24","15","0.107974126088684","0.980869682269786","0.99999995435067","20","9.0749895067925","1.60856801653475","0.988791018274785","0.999999992560902","22.6666666666667","10.067522024132","1.51586357429566","0.0473313517448815","0.0312240181421826","1.44445595","1.237511187","1.536878473","1.614706516","1.517210282","1.372657568","1.616110279","1.305239296","1.941056481"
"VNG0991H","0.120487652701014","0.67092892455321","20.648275862069","15.9337313047811","0.158405459437851","1","1","21","15","0.162368278461907","0.350319326460379","0.99999995435067","22.1719457013575","17.1115694024762","1.36680537969414","0.387231192761041","0.999999992560902","21.2734071878088","16.0118282079577","1.12817561650606","0.173430081204448","0.153726138614446","1.004458399","1.050394979","1.133077939","0.965269425","1.090309105","1.363217725","1.376265498","1.140389245","0.916234117"
"VNG0992H","0.402015773623198","0.793196988481702","21.3857142857143","7.43036325936997","0.0999195821796109","1","1","21","7.5","0.151794666987762","0.50191017171477","0.99999995435067","25.3886010362694","5.30971183584469","1.09815309137563","0.783203920672554","0.999999992560902","22.5914384406612","6.91507000863643","0.912841747265317","0.126389384385817","0.126389384385817","0.713247125","1.207661997","1.03770359","0.955238009","0.953761159","0.83230181","0.869374997","0.807021519","0.811280954"
"VNG0993H","0.0300265088637233","0.622198602574043","24.95","12.6747509957876","1.15529917883562","0.303968253968254","1","24","13.5","0.752860162939882","0.212055657068893","0.99999995435067","27.683615819209","14.045877483076","4.7478782504327","0.0517975947896475","0.686818936437315","25.544538606403","13.4333146600982","3.81909480941993","1.2235945742586","0.320388635349027","2.849824042","2.443086548","4.440407889","4.530205802","4.20139368","5.438267902","3.77517692","3.985825178","2.140740613"
"VNG0995H","0.312226335704914","0.757677659951257","24","14.1987726966318","0.129339394406875","1","1","27","12","0.149919429880327","0.707417641323523","0.99999995435067","24.3781094527363","9.20163506201656","0.434747400075297","0.806291920555189","0.999999992560902","25.1260364842454","11.7821618160427","0.330100962260395","0.108441336583943","0.108441336583943","0.303443434","0.117502271","0.352900837","0.383939015","0.46892223","0.225865961","0.664603285","0.271330353","0.113782754"
"VNG0996G","0.0235572185121364","0.61453613509921","24","2.02445922622001","0.168316191046723","0.141269841269841","1","21","4.5","0.0642267521799069","0.443228366786865","0.99999995435067","28","1.79356308503268","1.1498606399012","0.0424340568924125","0.622678336923482","24.3333333333333","2.90862250530263","1.14209443249034","0.205729769244622","0.180133764242268","1.135741353","1.174429218","1.110068065","1.082816982","1.049413821","1.04876894","0.966035088","1.309544653","1.53089407"
"VNG0997G","0.397500506762474","0.793196988481702","22.3432835820896","5.38751729889017","0.118553179502633","1","1","21","6","0.238385823202182","0.400023805427303","0.99999995435067","26.2032085561497","4.99153659035865","1.46231294315229","0.720212837743768","0.999999992560902","23.1821640460798","5.54381702675651","1.17864087054041","0.155137667155541","0.13162420465227","1.135741353","1.463054314","1.457899707","1.256627823","1.058045965","1.127582048","0.898212154","1.267122485","0.978040959"
"VNG0998G","0.363044343722347","0.788512601749894","23.952","13.3598368194908","0.0720150397002716","1","1","21","12","0.0923958336113931","0.661453075328907","0.99999995435067","27.683615819209","14.5695688412555","0.767906546068905","0.827046506048697","0.999999992560902","24.2118719397363","13.361334014361","0.650904404121006","0.0751783252910568","0.0751783252910568","0.493398218","0.703312674","0.562394351","0.600090961","0.710166912","0.861520788","0.596604591","0.677775757","0.587093165"
"VNG0999H","0.675327479206063","0.860387346067314","21.5395683453237","20.9058705200433","0.0516353417650652","1","1","21","1.5","0.102087592950061","0.988929653568077","0.99999995435067","20","4.95646966215306","1.05469785216489","0.991874347878379","0.999999992560902","20.8465227817746","1.93256706966828","0.961383603417805","0.0449702869743168","0.0449702869743168","1.123929907","0.894686656","1.146439952","0.990811271","0.78781698","0.932676602","1.01832353","1.016241939","0.823407076"
"VNG1000H","0.629086841447083","0.845312228975235","23.7619047619048","7.93992137057869","0.1154413024533","1","1","21","10.5","0.266944201388167","0.981334669686669","0.99999995435067","28","9.0347749421768","2.46073867225074","0.986916727818833","0.999999992560902","24.2539682539683","9.28701921475549","2.33305173075512","0.119780524764775","0.051340706760071","2.028902485","1.867659855","2.705862864","2.23806889","2.41352567","2.303223268","2.267981417","2.597741687","2.490496044"
"VNG1001G","0.42894242879389","0.794183811900967","22.5112781954887","4.62841937449445","0.0620663799833664","1","1","21","6","0.0748253466205149","0.829878713465635","0.99999995435067","20","11.8973150517957","0.499569298309312","0.913546964202401","0.999999992560902","21.1704260651629","7.02156820672598","0.507872551913396","0.0594580846062329","0.0594580846062329","0.399262291","0.672133894","0.494349541","0.497223779","0.460044023","0.538853641","0.380672989","0.54179423","0.576733325"
"VNG1002H","0.30521367813652","0.755167863430565","21.2340425531915","14.7727813541562","0.0678697190330925","1","1","27","6","0.152484403867645","0.638190608845063","0.99999995435067","28","8.8071350571826","1.16244156323903","0.774050781771713","0.999999992560902","25.4113475177305","8.47157198367125","1.0600633019287","0.00191379989967655","0.00180536378930819","1.349562269","1.043092923","1.15995954","1.183366248","1.063840138","1.030830728","1.06538909","0.856304449","0.787561815"
"VNG1003H","0.00863870352381146","0.599901574974977","20.2297297297297","4.19392604624305","0.163821485865446","0.0582010582010582","0.976800976800977","27","3","0.175690592008656","0.105871674652696","0.99999995435067","25.1282051282051","3.14350540742028","1.02066437415013","0.00315455561152067","0.2226745137544","24.1193116193116","3.55773744673166","0.832562179451427","0.197549877706135","0.197549877706135","0.940926355","1.095293388","0.91751309","0.864988871","0.670588568","0.712604712","0.644882867","0.788631129","0.969373302"
"VNG1005H","0.273003186799509","0.755167863430565","25.1596638655462","0.638919841638789","0.189019328395882","1","1","27","3","0.218784659709247","0.508429396713336","0.99999995435067","28","4.77262471214414e-05","1.65796101152845","0.68352381639005","0.999999992560902","26.7198879551821","1.20490332264106","1.31110195345011","0.235187040744049","0.179381199246302","1.654729658","1.41290271","1.173638559","1.313677407","1.183388089","1.220712731","1.103494477","1.006251636","1.749584696"
"VNG1006H","0.449578331022451","0.797886205490919","20.7916666666667","10.1482246835264","0.153246905120612","1","1","24","12","0.194854750252565","0.872571843352314","0.99999995435067","20","13.3765037809985","2.06439539879899","0.931128142391975","0.999999992560902","21.5972222222222","11.8664634671201","1.88984343429203","0.123115641280442","0.0651459475671131","1.761847521","1.73574764","2.018448009","1.640208396","2.304046861","1.95167911","1.703585246","1.590378238","2.09673434"
"VNG1007H","0.300273910271804","0.755167863430565","24","3.31957845222237","0.179272281818238","1","1","27","3","0.0922032665145658","0.899584265401855","0.99999995435067","20","10.8700247432946","0.939690797808717","0.855062021342864","0.999999992560902","23.6666666666667","4.50037656683991","0.918033975331583","0.249628747479373","0.249628747479373","0.950814606","0.84612369","0.806502011","0.950261463","0.958984238","0.779488096","0.712994731","0.820419496","1.549172547"
"VNG1008G","0.930754793619297","0.975037758483768","24.7438016528926","16.1199428441672","0.017179647085067","1","1","27","6","0.0376693742850316","0.984845187558151","0.99999995435067","28","8.51992108115268","0.661243223486263","0.999897062492711","0.999999992560902","26.5812672176309","9.13094162640817","0.599214211231207","0.00171589352689091","0.00171589352689091","0.65430959","0.616006535","0.649250325","0.657529805","0.616158824","0.479205823","0.622614055","0.6913008","0.406361753"
"VNG1009G","0.82440707909924","0.930936480662676","22.6818181818182","3.67662253433029","0.0449886160911022","1","1","24","3","0.130641726550815","0.972822836120705","0.99999995435067","24.3781094527363","5.42119116061971","0.670901797740814","0.998481346060962","0.999999992560902","23.6866425448515","4.01967747321145","0.545456419852928","0.0526733182492143","0.0526733182492143","0.584757785","0.543315172","0.758359147","0.557774169","0.426180598","0.56943833","0.352174425","0.738363955","0.408780481"
"VNG1011C","0.167990749948773","0.713247730410242","23.390625","21.7236623407915","0.0953089094882694","1","1","24","0","0.109268790168222","0.6665445411654","0.99999995435067","22.1719457013575","8.88438413165068","0.47511376588211","0.625532010446075","0.999999992560902","23.1875235671192","0.508885021262567","0.505251024058486","0.0810041159058032","0.0810041159058032","0.715113674","0.528364074","0.409797852","0.513053619","0.466368259","0.390940844","0.488062712","0.677775757","0.458931644"
"VNG1012H","0.977838942389973","0.992633715539431","24","14.8900556992222","0.00585802628102833","1","1","27","9","0.0535697988024339","0.840243378447","0.99999995435067","28","14.7968326793355","0.87589571000267","0.998908343322248","0.999999992560902","26.3333333333333","13.163436804848","0.841161674095565","0.00552318888009222","0.00552318888009222","0.858674929","0.949342413","0.87036294","0.791491763","0.832039046","0.919892574","0.792267928","0.760574972","0.794603804"
"VNG1013G","0.467623196561154","0.802359060393298","24","12.8222666689964","0.051719296076675","1","1","24","15","0.0768404485653852","0.639503769712976","0.99999995435067","20","13.4951288500952","0.996145260118967","0.877931733636823","0.999999992560902","22.6666666666667","13.8675036179195","0.893605303907136","0.0587973741124131","0.0587973741124131","0.881412716","0.882290664","0.792443234","0.885561381","0.988226675","1.006231504","0.858531947","0.740799463","0.935464044"
"VNG1014G","0.404924890393723","0.793196988481702","24","0.493887715838984","0.225810457460235","1","1","27","3","0.338723317146087","0.590860326922953","0.99999995435067","28","7.5193278266827e-05","2.05406470522102","0.826145978665871","0.999999992560902","26.3333333333333","1.14362194395547","1.44917467379039","0.26669914653809","0.184035196972167","2.211657734","1.20345701","1.717944182","1.508701731","1.018360806","1.339901161","1.244791865","1.125466123","1.723818974"
"VNG1015H","0.728329779073637","0.88685513433624","24","8.25317984708222","0.0322068178547856","1","1","27","9","0.109037877377758","0.361746398756042","0.99999995435067","28","3.30062659364905","1.21758059464059","0.84925610375433","0.999999992560902","26.3333333333333","7.14233458063614","1.12819767852158","0.054847805873379","0.0486154216743764","1.141693543","1.350266865","1.103580059","1.195793349","1.199656154","1.070707316","1.041590504","1.022957183","1.022555729"
"VNG1017H","0.916740030897844","0.968209884700192","24","8.12532454032603","0.0405250100814916","1","1","21","10.5","0.198758365765018","0.994062363593177","0.99999995435067","28","9.36553231796434","1.0944706381627","0.999875398126672","0.999999992560902","24.3333333333333","9.45794555285121","1.0697606859134","0.0415840475171756","0.0388722899100276","0.983674768","0.746277535","1.244491723","1.082816982","0.925538584","1.303421336","0.882567576","1.250540934","1.179078732"
"VNG1018G","0.34997097476646","0.78516537470704","22.3432835820896","4.16595319787391","0.259412966804597","1","1","27","0","0.249064171332756","0.881564912700712","0.99999995435067","20","4.96838189605748","1.65804153336846","0.884657797204691","0.999999992560902","23.1144278606965","3.46366841646768","1.54973632598022","0.289146912824973","0.186578134601113","1.342526361","1.653023838","1.683057192","1.431919529","1.330827263","1.8215394","0.893714189","1.957046852","2.084328094"
"VNG1020C","0.117668653693208","0.670557849347464","22.8549618320611","2.69677947865468","0.265723665183427","1","1","27","0","0.216825560267894","0.634613340869321","0.99999995435067","28","5.16821753901029","1.08985649385165","0.519780530138841","0.999999992560902","25.9516539440204","2.64446267789424","1.13751319316495","0.354298297712054","0.311467418436068","1.063905655","0.986474569","1.129761841","1.033091431","0.803020748","1.212317821","0.757268007","1.508751386","1.82379597"
"VNG1021C","0.475681818249267","0.802359060393298","22.8549618320611","19.3030510150116","0.0328379223864911","0.303968253968254","1","27","21","0.0827165932447329","0.242644820546117","0.99999995435067","28","15.421477944682","0.609428438095814","0.349485074186092","0.999999992560902","25.9516539440204","19.045792251748","0.548592729309583","0.0522441982407485","0.0522441982407485","0.523966827","0.479201696","0.470321832","0.454975247","0.53899243","0.655971358","0.553327787","0.60200467","0.661079272"
"VNG1023C","0.865819376769492","0.947622964619721","23.952","20.3160436444933","0.0172044810634276","1","1","27","21","0.0582170028562344","0.850458357224876","0.99999995435067","28","15.1640254568076","0.568317722332066","0.996195046401645","0.999999992560902","26.3173333333333","19.3044764594242","0.527217311301386","0.0300236228642614","0.0300236228642614","0.546342063","0.450040504","0.519604773","0.467014278","0.489863993","0.644751581","0.481975479","0.543581349","0.602982892"
"VNG1024C","0.669712122671562","0.859047055777681","21.3857142857143","18.604641301033","0.0972093585626717","1","1","27","18","0.117755518282935","0.581041416975536","0.99999995435067","28","19.2540409486619","0.977247548350426","0.929733142207787","0.999999992560902","25.4619047619048","18.7794080827002","0.72349980246461","0.13024939129333","0.13024939129333","0.537841514","0.655921796","0.541369123","0.586150224","0.704372965","0.601758969","1.289313885","0.693581069","0.908114208"
